year,race,stops,number,driver,car,lap,time_of_day,time,total
2002,Spain,1,15, Button,Renault,,,30.252,30.252
2002,Spain,1,12, Panis,BAR Honda,,,31.119,31.119
2002,Spain,1,21, Bernoldi,Arrows Cosworth,,,32.060,32.060
2002,Spain,2,24, Salo,Toyota,,,31.302,1:04.797
2002,Spain,1,6, Montoya,Williams BMW,,,32.519,32.519
2002,Spain,1,1, Schumacher,Ferrari,,,32.434,32.434
2002,Spain,1,8, Massa,Sauber Petronas,,,31.016,31.016
2002,Spain,1,20, Frentzen,Arrows Cosworth,,,31.756,31.756
2002,Spain,1,16, Irvine,Jaguar Cosworth,,,30.759,30.759
2002,Spain,1,7, Heidfeld,Sauber Petronas,,,30.496,30.496
2002,Spain,1,3, Coulthard,McLaren Mercedes,,,31.074,31.074
2002,Spain,2,5, Schumacher,Williams BMW,,,50.504,1:20.965
2002,Spain,2,21, Bernoldi,Arrows Cosworth,,,1:11.372,1:43.432
2002,Spain,3,5, Schumacher,Williams BMW,,,33.460,1:54.425
2002,Spain,2,15, Button,Renault,,,31.405,1:01.657
2002,Spain,2,7, Heidfeld,Sauber Petronas,,,30.613,1:01.109
2002,Spain,2,14, Trulli,Renault,,,30.853,1:01.681
2002,Spain,2,12, Panis,BAR Honda,,,33.738,1:04.857
2002,Spain,2,8, Massa,Sauber Petronas,,,30.894,1:01.910
2002,Spain,2,20, Frentzen,Arrows Cosworth,,,32.155,1:03.911
2002,Spain,2,25, McNish,Toyota,,,32.936,1:05.893
2002,Spain,2,6, Montoya,Williams BMW,,,37.001,1:09.520
2002,Spain,2,11, Villeneuve,BAR Honda,,,31.229,1:03.155
2002,Spain,2,3, Coulthard,McLaren Mercedes,,,29.584,1:00.658
2002,Spain,3,24, Salo,Toyota,,,31.718,1:36.515
2002,Spain,2,1, Schumacher,Ferrari,,,31.357,1:03.791
2002,Austria,1,11, Villeneuve,BAR Honda,,,29.458,29.458
2002,Austria,1,2, Barrichello,Ferrari,,,31.309,31.309
2002,Austria,1,1, Schumacher,Ferrari,,,43.141,43.141
2002,Austria,1,10, Sato,Jordan Honda,,,32.265,32.265
2002,Austria,1,3, Coulthard,McLaren Mercedes,,,28.628,28.628
2002,Austria,1,9, Fisichella,Jordan Honda,,,30.635,30.635
2002,Austria,1,22, Yoong,Minardi Asiatech,,,36.064,36.064
2002,Austria,1,14, Trulli,Renault,,,30.531,30.531
2002,Austria,1,16, Irvine,Jaguar Cosworth,,,29.260,29.260
2002,Austria,2,11, Villeneuve,BAR Honda,,,22.289,51.747
2002,Austria,1,23, Webber,Minardi Asiatech,,,35.709,35.709
2002,Austria,1,15, Button,Renault,,,29.750,29.750
2002,Austria,1,24, Salo,Toyota,,,34.164,34.164
2002,Austria,2,16, Irvine,Jaguar Cosworth,,,27.230,56.490
2002,Austria,1,20, Frentzen,Arrows Cosworth,,,33.313,33.313
2002,Austria,1,25, McNish,Toyota,,,46.962,46.962
2002,Austria,2,23, Webber,Minardi Asiatech,,,18.730,54.439
2002,Austria,1,5, Schumacher,Williams BMW,,,29.036,29.036
2002,Austria,1,6, Montoya,Williams BMW,,,27.132,27.132
2002,Austria,3,11, Villeneuve,BAR Honda,,,28.669,1:20.416
2002,Austria,2,2, Barrichello,Ferrari,,,26.782,58.091
2002,Austria,2,1, Schumacher,Ferrari,,,26.492,1:09.633
2002,Monaco,1,15, Button,Renault,,,18.410,18.410
2002,Monaco,1,24, Salo,Toyota,,,31.217,31.217
2002,Monaco,1,22, Yoong,Minardi Asiatech,,,32.514,32.514
2002,Monaco,1,8, Massa,Sauber Petronas,,,34.606,34.606
2002,Monaco,1,23, Webber,Minardi Asiatech,,,36.471,36.471
2002,Monaco,2,8, Massa,Sauber Petronas,,,31.397,1:06.003
2002,Monaco,2,15, Button,Renault,,,28.486,46.896
2002,Monaco,1,4, Räikkönen,McLaren Mercedes,,,3:16.687,3:16.687
2002,Monaco,1,2, Barrichello,Ferrari,,,37.583,37.583
2002,Monaco,1,21, Bernoldi,Arrows Cosworth,,,47.296,47.296
2002,Monaco,2,2, Barrichello,Ferrari,,,31.521,1:09.104
2002,Monaco,1,16, Irvine,Jaguar Cosworth,,,28.653,28.653
2002,Monaco,1,14, Trulli,Renault,,,27.967,27.967
2002,Monaco,1,1, Schumacher,Ferrari,,,28.874,28.874
2002,Monaco,1,7, Heidfeld,Sauber Petronas,,,28.042,28.042
2002,Monaco,3,2, Barrichello,Ferrari,,,18.303,1:27.407
2002,Monaco,1,20, Frentzen,Arrows Cosworth,,,28.743,28.743
2002,Monaco,2,20, Frentzen,Arrows Cosworth,,,28.780,57.523
2002,Monaco,1,17, de la Rosa,Jaguar Cosworth,,,28.088,28.088
2002,Monaco,1,5, Schumacher,Williams BMW,,,28.221,28.221
2002,Monaco,1,3, Coulthard,McLaren Mercedes,,,27.481,27.481
2002,Monaco,1,9, Fisichella,Jordan Honda,,,30.514,30.514
2002,Monaco,2,24, Salo,Toyota,,,27.920,59.137
2002,Monaco,2,21, Bernoldi,Arrows Cosworth,,,18.939,1:06.235
2002,Monaco,2,23, Webber,Minardi Asiatech,,,43.792,1:20.263
2002,Monaco,2,5, Schumacher,Williams BMW,,,26.441,54.662
2002,Canada,1,17, de la Rosa,Jaguar Cosworth,,,1:40.403,1:40.403
2002,Canada,1,6, Montoya,Williams BMW,,,31.811,31.811
2002,Canada,1,10, Sato,Jordan Honda,,,28.895,28.895
2002,Canada,1,21, Bernoldi,Arrows Cosworth,,,32.384,32.384
2002,Canada,2,21, Bernoldi,Arrows Cosworth,,,1:23.311,1:55.695
2002,Canada,1,24, Salo,Toyota,,,30.706,30.706
2002,Canada,1,2, Barrichello,Ferrari,,,31.908,31.908
2002,Canada,2,24, Salo,Toyota,,,40.734,1:11.440
2002,Canada,1,20, Frentzen,Arrows Cosworth,,,43.377,43.377
2002,Canada,3,24, Salo,Toyota,,,18.347,1:29.787
2002,Canada,1,15, Button,Renault,,,31.658,31.658
2002,Canada,1,7, Heidfeld,Sauber Petronas,,,32.640,32.640
2002,Canada,1,22, Yoong,Minardi Asiatech,,,33.834,33.834
2002,Canada,1,1, Schumacher,Ferrari,,,32.636,32.636
2002,Canada,1,23, Webber,Minardi Asiatech,,,35.774,35.774
2002,Canada,1,8, Massa,Sauber Petronas,,,31.167,31.167
2002,Canada,1,16, Irvine,Jaguar Cosworth,,,44.574,44.574
2002,Canada,1,12, Panis,BAR Honda,,,32.791,32.791
2002,Canada,1,25, McNish,Toyota,,,2:04.851,2:04.851
2002,Canada,1,5, Schumacher,Williams BMW,,,41.760,41.760
2002,Canada,1,14, Trulli,Renault,,,30.617,30.617
2002,Canada,2,5, Schumacher,Williams BMW,,,30.451,1:12.211
2002,Canada,2,7, Heidfeld,Sauber Petronas,,,17.770,50.410
2002,Canada,1,4, Räikkönen,McLaren Mercedes,,,28.619,28.619
2002,Canada,1,9, Fisichella,Jordan Honda,,,32.886,32.886
2002,Canada,2,22, Yoong,Minardi Asiatech,,,33.368,1:07.202
2002,Canada,2,10, Sato,Jordan Honda,,,32.312,1:01.207
2002,Canada,2,8, Massa,Sauber Petronas,,,18.442,49.609
2002,Canada,1,3, Coulthard,McLaren Mercedes,,,30.175,30.175
2002,Canada,2,20, Frentzen,Arrows Cosworth,,,31.330,1:14.707
2002,Canada,2,6, Montoya,Williams BMW,,,29.183,1:00.994
2002,Canada,3,7, Heidfeld,Sauber Petronas,,,33.052,1:23.462
2002,Canada,2,2, Barrichello,Ferrari,,,28.602,1:00.510
2002,Europe,1,9, Fisichella,Jordan Honda,,,35.979,35.979
2002,Europe,1,10, Sato,Jordan Honda,,,1:23.550,1:23.550
2002,Europe,1,22, Yoong,Minardi Asiatech,,,22.553,22.553
2002,Europe,1,23, Webber,Minardi Asiatech,,,34.462,34.462
2002,Europe,1,11, Villeneuve,BAR Honda,,,35.393,35.393
2002,Europe,1,14, Trulli,Renault,,,33.722,33.722
2002,Europe,1,25, McNish,Toyota,,,38.646,38.646
2002,Europe,1,15, Button,Renault,,,33.057,33.057
2002,Europe,2,9, Fisichella,Jordan Honda,,,33.170,1:09.149
2002,Europe,1,20, Frentzen,Arrows Cosworth,,,48.500,48.500
2002,Europe,1,21, Bernoldi,Arrows Cosworth,,,34.517,34.517
2002,Europe,1,1, Schumacher,Ferrari,,,32.665,32.665
2002,Europe,1,24, Salo,Toyota,,,41.573,41.573
2002,Europe,1,2, Barrichello,Ferrari,,,32.818,32.818
2002,Europe,1,12, Panis,BAR Honda,,,38.326,38.326
2002,Europe,1,5, Schumacher,Williams BMW,,,35.719,35.719
2002,Europe,1,7, Heidfeld,Sauber Petronas,,,35.785,35.785
2002,Europe,1,8, Massa,Sauber Petronas,,,36.497,36.497
2002,Europe,2,22, Yoong,Minardi Asiatech,,,52.885,1:15.438
2002,Europe,1,16, Irvine,Jaguar Cosworth,,,48.976,48.976
2002,Europe,1,17, de la Rosa,Jaguar Cosworth,,,36.520,36.520
2002,Europe,1,4, Räikkönen,McLaren Mercedes,,,35.983,35.983
2002,Europe,2,10, Sato,Jordan Honda,,,35.618,1:59.168
2002,Europe,2,25, McNish,Toyota,,,34.072,1:12.718
2002,Europe,2,24, Salo,Toyota,,,33.089,1:14.662
2002,Europe,2,14, Trulli,Renault,,,32.015,1:05.737
2002,Europe,2,23, Webber,Minardi Asiatech,,,45.085,1:19.547
2002,Europe,2,1, Schumacher,Ferrari,,,31.690,1:04.355
2002,Europe,2,21, Bernoldi,Arrows Cosworth,,,33.355,1:07.872
2002,Europe,2,15, Button,Renault,,,31.930,1:04.987
2002,Europe,2,2, Barrichello,Ferrari,,,31.580,1:04.398
2002,Europe,2,11, Villeneuve,BAR Honda,,,32.452,1:07.845
2002,Europe,2,20, Frentzen,Arrows Cosworth,,,34.526,1:23.026
2002,Great Britain,1,20, Frentzen,Arrows Cosworth,,,36.915,36.915
2002,Great Britain,1,8, Massa,Sauber Petronas,,,33.817,33.817
2002,Great Britain,1,6, Montoya,Williams BMW,,,34.905,34.905
2002,Great Britain,1,1, Schumacher,Ferrari,,,35.378,35.378
2002,Great Britain,1,4, Räikkönen,McLaren Mercedes,,,1:02.575,1:02.575
2002,Great Britain,1,5, Schumacher,Williams BMW,,,54.574,54.574
2002,Great Britain,1,14, Trulli,Renault,,,32.642,32.642
2002,Great Britain,1,15, Button,Renault,,,48.287,48.287
2002,Great Britain,1,2, Barrichello,Ferrari,,,35.531,35.531
2002,Great Britain,1,11, Villeneuve,BAR Honda,,,34.600,34.600
2002,Great Britain,1,24, Salo,Toyota,,,34.978,34.978
2002,Great Britain,1,21, Bernoldi,Arrows Cosworth,,,35.199,35.199
2002,Great Britain,1,16, Irvine,Jaguar Cosworth,,,36.381,36.381
2002,Great Britain,1,12, Panis,BAR Honda,,,38.591,38.591
2002,Great Britain,1,7, Heidfeld,Sauber Petronas,,,34.017,34.017
2002,Great Britain,1,9, Fisichella,Jordan Honda,,,33.268,33.268
2002,Great Britain,1,17, de la Rosa,Jaguar Cosworth,,,37.050,37.050
2002,Great Britain,1,10, Sato,Jordan Honda,,,33.364,33.364
2002,Great Britain,1,3, Coulthard,McLaren Mercedes,,,31.236,31.236
2002,Great Britain,2,3, Coulthard,McLaren Mercedes,,,53.408,1:24.644
2002,Great Britain,2,4, Räikkönen,McLaren Mercedes,,,36.441,1:39.016
2002,Great Britain,2,14, Trulli,Renault,,,34.746,1:07.388
2002,Great Britain,2,15, Button,Renault,,,48.855,1:37.142
2002,Great Britain,2,21, Bernoldi,Arrows Cosworth,,,33.100,1:08.299
2002,Great Britain,3,21, Bernoldi,Arrows Cosworth,,,31.468,1:39.767
2002,Great Britain,3,15, Button,Renault,,,35.075,2:12.217
2002,Great Britain,3,4, Räikkönen,McLaren Mercedes,,,34.167,2:13.183
2002,Great Britain,3,14, Trulli,Renault,,,32.211,1:39.599
2002,Great Britain,3,3, Coulthard,McLaren Mercedes,,,31.151,1:55.795
2002,Great Britain,2,8, Massa,Sauber Petronas,,,33.283,1:07.100
2002,Great Britain,2,5, Schumacher,Williams BMW,,,54.279,1:48.853
2002,Great Britain,2,17, de la Rosa,Jaguar Cosworth,,,32.730,1:09.780
2002,Great Britain,2,1, Schumacher,Ferrari,,,33.430,1:08.808
2002,Great Britain,2,2, Barrichello,Ferrari,,,32.580,1:08.111
2002,Great Britain,3,5, Schumacher,Williams BMW,,,33.398,2:22.251
2002,Great Britain,4,15, Button,Renault,,,32.999,2:45.216
2002,Great Britain,4,3, Coulthard,McLaren Mercedes,,,51.227,2:47.022
2002,Great Britain,4,4, Räikkönen,McLaren Mercedes,,,35.330,2:48.513
2002,Great Britain,2,10, Sato,Jordan Honda,,,34.574,1:07.938
2002,Great Britain,2,7, Heidfeld,Sauber Petronas,,,32.815,1:06.832
2002,Great Britain,3,17, de la Rosa,Jaguar Cosworth,,,34.536,1:44.316
2002,Great Britain,2,11, Villeneuve,BAR Honda,,,35.332,1:09.932
2002,Great Britain,2,9, Fisichella,Jordan Honda,,,32.656,1:05.924
2002,Great Britain,3,2, Barrichello,Ferrari,,,31.463,1:39.574
2002,Great Britain,2,6, Montoya,Williams BMW,,,34.021,1:08.926
2002,Great Britain,2,12, Panis,BAR Honda,,,33.228,1:11.819
2002,Great Britain,3,8, Massa,Sauber Petronas,,,31.469,1:38.569
2002,Great Britain,3,1, Schumacher,Ferrari,,,31.909,1:40.717
2002,France,1,12, Panis,BAR Honda,,,1:39.131,1:39.131
2002,France,1,8, Massa,Sauber Petronas,,,14.368,14.368
2002,France,2,8, Massa,Sauber Petronas,,,14.438,28.806
2002,France,1,15, Button,Renault,,,26.501,26.501
2002,France,1,11, Villeneuve,BAR Honda,,,24.580,24.580
2002,France,1,22, Yoong,Minardi Asiatech,,,25.996,25.996
2002,France,1,14, Trulli,Renault,,,25.697,25.697
2002,France,1,16, Irvine,Jaguar Cosworth,,,26.040,26.040
2002,France,2,12, Panis,BAR Honda,,,26.660,2:05.791
2002,France,1,5, Schumacher,Williams BMW,,,24.312,24.312
2002,France,1,6, Montoya,Williams BMW,,,25.488,25.488
2002,France,1,25, McNish,Toyota,,,31.549,31.549
2002,France,1,23, Webber,Minardi Asiatech,,,25.819,25.819
2002,France,1,17, de la Rosa,Jaguar Cosworth,,,26.551,26.551
2002,France,1,24, Salo,Toyota,,,25.795,25.795
2002,France,1,1, Schumacher,Ferrari,,,25.251,25.251
2002,France,1,4, Räikkönen,McLaren Mercedes,,,25.121,25.121
2002,France,3,8, Massa,Sauber Petronas,,,25.632,54.438
2002,France,1,3, Coulthard,McLaren Mercedes,,,26.795,26.795
2002,France,1,7, Heidfeld,Sauber Petronas,,,25.035,25.035
2002,France,2,1, Schumacher,Ferrari,,,14.415,39.666
2002,France,2,17, de la Rosa,Jaguar Cosworth,,,26.552,53.103
2002,France,2,6, Montoya,Williams BMW,,,29.135,54.623
2002,France,2,16, Irvine,Jaguar Cosworth,,,24.400,50.440
2002,France,2,5, Schumacher,Williams BMW,,,26.612,50.924
2002,France,2,15, Button,Renault,,,28.103,54.604
2002,France,2,24, Salo,Toyota,,,26.520,52.315
2002,France,2,22, Yoong,Minardi Asiatech,,,27.229,53.225
2002,France,2,25, McNish,Toyota,,,26.665,58.214
2002,France,2,14, Trulli,Renault,,,26.230,51.927
2002,France,3,1, Schumacher,Ferrari,,,25.569,1:05.235
2002,France,2,23, Webber,Minardi Asiatech,,,25.667,51.486
2002,France,3,5, Schumacher,Williams BMW,,,14.399,1:05.323
2002,France,2,4, Räikkönen,McLaren Mercedes,,,24.877,49.998
2002,France,2,7, Heidfeld,Sauber Petronas,,,27.059,52.094
2002,France,2,3, Coulthard,McLaren Mercedes,,,24.069,50.864
2002,France,3,17, de la Rosa,Jaguar Cosworth,,,26.908,1:20.011
2002,France,3,3, Coulthard,McLaren Mercedes,,,14.159,1:05.023
2002,France,3,15, Button,Renault,,,24.850,1:19.454
2002,Germany,1,14, Trulli,Renault,,,29.293,29.293
2002,Germany,1,8, Massa,Sauber Petronas,,,30.561,30.561
2002,Germany,1,24, Salo,Toyota,,,30.599,30.599
2002,Germany,1,7, Heidfeld,Sauber Petronas,,,29.246,29.246
2002,Germany,1,25, McNish,Toyota,,,31.405,31.405
2002,Germany,1,11, Villeneuve,BAR Honda,,,30.671,30.671
2002,Germany,1,21, Bernoldi,Arrows Cosworth,,,33.327,33.327
2002,Germany,1,12, Panis,BAR Honda,,,31.317,31.317
2002,Germany,1,16, Irvine,Jaguar Cosworth,,,35.546,35.546
2002,Germany,1,2, Barrichello,Ferrari,,,29.701,29.701
2002,Germany,1,4, Räikkönen,McLaren Mercedes,,,30.535,30.535
2002,Germany,1,10, Sato,Jordan Honda,,,29.075,29.075
2002,Germany,1,1, Schumacher,Ferrari,,,29.099,29.099
2002,Germany,1,9, Fisichella,Jordan Honda,,,52.911,52.911
2002,Germany,1,5, Schumacher,Williams BMW,,,31.191,31.191
2002,Germany,1,3, Coulthard,McLaren Mercedes,,,28.676,28.676
2002,Germany,1,6, Montoya,Williams BMW,,,28.864,28.864
2002,Germany,2,14, Trulli,Renault,,,18.664,47.957
2002,Germany,2,4, Räikkönen,McLaren Mercedes,,,45.609,1:16.144
2002,Germany,2,8, Massa,Sauber Petronas,,,30.403,1:00.964
2002,Germany,2,24, Salo,Toyota,,,29.911,1:00.510
2002,Germany,2,7, Heidfeld,Sauber Petronas,,,30.161,59.407
2002,Germany,2,10, Sato,Jordan Honda,,,32.221,1:01.296
2002,Germany,2,2, Barrichello,Ferrari,,,42.445,1:12.146
2002,Germany,2,9, Fisichella,Jordan Honda,,,32.682,1:25.593
2002,Germany,2,21, Bernoldi,Arrows Cosworth,,,35.791,1:09.118
2002,Germany,2,1, Schumacher,Ferrari,,,29.626,58.725
2002,Germany,2,5, Schumacher,Williams BMW,,,29.901,1:01.092
2002,Germany,2,16, Irvine,Jaguar Cosworth,,,28.921,1:04.467
2002,Germany,2,6, Montoya,Williams BMW,,,28.572,57.436
2002,Germany,2,3, Coulthard,McLaren Mercedes,,,29.286,57.962
2002,Germany,3,5, Schumacher,Williams BMW,,,27.917,1:29.009
2002,Hungary,1,6, Montoya,Williams BMW,,,31.914,31.914
2002,Hungary,1,22, Davidson,Minardi Asiatech,,,33.352,33.352
2002,Hungary,1,25, McNish,Toyota,,,31.547,31.547
2002,Hungary,1,23, Webber,Minardi Asiatech,,,37.246,37.246
2002,Hungary,1,17, de la Rosa,Jaguar Cosworth,,,31.996,31.996
2002,Hungary,1,24, Salo,Toyota,,,30.712,30.712
2002,Hungary,1,9, Fisichella,Jordan Honda,,,30.208,30.208
2002,Hungary,1,10, Sato,Jordan Honda,,,30.529,30.529
2002,Hungary,1,1, Schumacher,Ferrari,,,30.568,30.568
2002,Hungary,1,8, Massa,Sauber Petronas,,,29.737,29.737
2002,Hungary,1,14, Trulli,Renault,,,30.312,30.312
2002,Hungary,1,2, Barrichello,Ferrari,,,30.974,30.974
2002,Hungary,1,7, Heidfeld,Sauber Petronas,,,29.917,29.917
2002,Hungary,1,5, Schumacher,Williams BMW,,,29.751,29.751
2002,Hungary,1,12, Panis,BAR Honda,,,31.090,31.090
2002,Hungary,1,3, Coulthard,McLaren Mercedes,,,29.613,29.613
2002,Hungary,1,4, Räikkönen,McLaren Mercedes,,,31.119,31.119
2002,Hungary,2,10, Sato,Jordan Honda,,,33.607,1:04.136
2002,Hungary,2,23, Webber,Minardi Asiatech,,,43.122,1:20.368
2002,Hungary,2,25, McNish,Toyota,,,35.686,1:07.233
2002,Hungary,2,9, Fisichella,Jordan Honda,,,30.351,1:00.559
2002,Hungary,2,24, Salo,Toyota,,,30.698,1:01.410
2002,Hungary,2,17, de la Rosa,Jaguar Cosworth,,,30.508,1:02.504
2002,Hungary,2,8, Massa,Sauber Petronas,,,30.303,1:00.040
2002,Hungary,2,5, Schumacher,Williams BMW,,,30.173,59.924
2002,Hungary,2,22, Davidson,Minardi Asiatech,,,32.940,1:06.292
2002,Hungary,2,14, Trulli,Renault,,,28.972,59.284
2002,Hungary,2,7, Heidfeld,Sauber Petronas,,,29.836,59.753
2002,Hungary,2,1, Schumacher,Ferrari,,,29.229,59.797
2002,Hungary,2,2, Barrichello,Ferrari,,,29.334,1:00.308
2002,Hungary,2,6, Montoya,Williams BMW,,,30.096,1:02.010
2002,Hungary,2,12, Panis,BAR Honda,,,31.421,1:02.511
2002,Hungary,2,3, Coulthard,McLaren Mercedes,,,29.695,59.308
2002,Hungary,2,4, Räikkönen,McLaren Mercedes,,,29.341,1:00.460
2002,Belgium,1,8, Massa,Sauber Petronas,,,30.886,30.886
2002,Belgium,1,10, Sato,Jordan Honda,,,39.049,39.049
2002,Belgium,1,16, Irvine,Jaguar Cosworth,,,33.349,33.349
2002,Belgium,1,11, Villeneuve,BAR Honda,,,31.702,31.702
2002,Belgium,1,25, McNish,Toyota,,,30.316,30.316
2002,Belgium,1,22, Davidson,Minardi Asiatech,,,35.399,35.399
2002,Belgium,1,1, Schumacher,Ferrari,,,30.376,30.376
2002,Belgium,1,24, Salo,Toyota,,,29.711,29.711
2002,Belgium,1,17, de la Rosa,Jaguar Cosworth,,,32.363,32.363
2002,Belgium,1,2, Barrichello,Ferrari,,,31.951,31.951
2002,Belgium,1,14, Trulli,Renault,,,28.974,28.974
2002,Belgium,1,5, Schumacher,Williams BMW,,,30.326,30.326
2002,Belgium,1,7, Heidfeld,Sauber Petronas,,,30.352,30.352
2002,Belgium,1,6, Montoya,Williams BMW,,,30.057,30.057
2002,Belgium,1,4, Räikkönen,McLaren Mercedes,,,30.928,30.928
2002,Belgium,1,12, Panis,BAR Honda,,,30.611,30.611
2002,Belgium,1,3, Coulthard,McLaren Mercedes,,,30.095,30.095
2002,Belgium,1,9, Fisichella,Jordan Honda,,,34.154,34.154
2002,Belgium,2,10, Sato,Jordan Honda,,,31.692,1:10.741
2002,Belgium,2,8, Massa,Sauber Petronas,,,30.219,1:01.105
2002,Belgium,2,14, Trulli,Renault,,,30.283,59.257
2002,Belgium,2,1, Schumacher,Ferrari,,,30.876,1:01.252
2002,Belgium,2,25, McNish,Toyota,,,30.068,1:00.384
2002,Belgium,2,7, Heidfeld,Sauber Petronas,,,30.090,1:00.442
2002,Belgium,2,16, Irvine,Jaguar Cosworth,,,30.018,1:03.367
2002,Belgium,2,24, Salo,Toyota,,,29.252,58.963
2002,Belgium,2,2, Barrichello,Ferrari,,,30.370,1:02.321
2002,Belgium,2,5, Schumacher,Williams BMW,,,34.412,1:04.738
2002,Belgium,2,17, de la Rosa,Jaguar Cosworth,,,30.001,1:02.364
2002,Belgium,2,12, Panis,BAR Honda,,,28.723,59.334
2002,Belgium,2,6, Montoya,Williams BMW,,,29.026,59.083
2002,Belgium,2,11, Villeneuve,BAR Honda,,,29.456,1:01.158
2002,Belgium,2,4, Räikkönen,McLaren Mercedes,,,29.918,1:00.846
2002,Belgium,2,3, Coulthard,McLaren Mercedes,,,27.451,57.546
2002,Italy,1,3, Coulthard,McLaren Mercedes,,,36.835,36.835
2002,Italy,1,25, McNish,Toyota,,,44.962,44.962
2002,Italy,1,7, Heidfeld,Sauber Petronas,,,25.963,25.963
2002,Italy,1,2, Barrichello,Ferrari,,,27.334,27.334
2002,Italy,1,12, Panis,BAR Honda,,,27.979,27.979
2002,Italy,1,14, Trulli,Renault,,,27.661,27.661
2002,Italy,1,15, Button,Renault,,,27.710,27.710
2002,Italy,1,1, Schumacher,Ferrari,,,29.188,29.188
2002,Italy,1,16, Irvine,Jaguar Cosworth,,,30.196,30.196
2002,Italy,1,22, Yoong,Minardi Asiatech,,,7:02.916,7:02.916
2002,Italy,1,6, Montoya,Williams BMW,,,29.426,29.426
2002,Italy,1,24, Salo,Toyota,,,27.989,27.989
2002,Italy,2,24, Salo,Toyota,,,15.611,43.600
2002,Italy,1,11, Villeneuve,BAR Honda,,,27.945,27.945
2002,Italy,1,10, Sato,Jordan Honda,,,26.927,26.927
2002,Italy,2,2, Barrichello,Ferrari,,,26.426,53.760
2002,Italy,2,7, Heidfeld,Sauber Petronas,,,26.009,51.972
2002,Italy,1,9, Fisichella,Jordan Honda,,,26.140,26.140
2002,Italy,2,3, Coulthard,McLaren Mercedes,,,25.968,1:02.803
2002,Italy,2,12, Panis,BAR Honda,,,24.952,52.931
2002,United States,1,5, Schumacher,Williams BMW,,,1:31.121,1:31.121
2002,United States,1,12, Panis,BAR Honda,,,28.955,28.955
2002,United States,1,11, Villeneuve,BAR Honda,,,29.847,29.847
2002,United States,1,10, Sato,Jordan Honda,,,28.423,28.423
2002,United States,1,24, Salo,Toyota,,,29.830,29.830
2002,United States,1,1, Schumacher,Ferrari,,,28.653,28.653
2002,United States,1,2, Barrichello,Ferrari,,,28.205,28.205
2002,United States,1,7, Heidfeld,Sauber Petronas,,,28.543,28.543
2002,United States,1,14, Trulli,Renault,,,32.174,32.174
2002,United States,1,15, Button,Renault,,,32.311,32.311
2002,United States,1,8, Frentzen,Sauber Petronas,,,28.361,28.361
2002,United States,1,6, Montoya,Williams BMW,,,31.743,31.743
2002,United States,1,9, Fisichella,Jordan Honda,,,31.985,31.985
2002,United States,1,22, Yoong,Minardi Asiatech,,,31.446,31.446
2002,United States,1,3, Coulthard,McLaren Mercedes,,,30.912,30.912
2002,United States,1,25, McNish,Toyota,,,45.106,45.106
2002,United States,1,4, Räikkönen,McLaren Mercedes,,,32.883,32.883
2002,United States,1,16, Irvine,Jaguar Cosworth,,,30.247,30.247
2002,United States,2,5, Schumacher,Williams BMW,,,30.832,2:01.953
2002,United States,2,1, Schumacher,Ferrari,,,28.275,56.928
2002,United States,2,7, Heidfeld,Sauber Petronas,,,27.979,56.522
2002,United States,2,2, Barrichello,Ferrari,,,27.784,55.989
2002,United States,2,8, Frentzen,Sauber Petronas,,,27.887,56.248
2002,United States,2,12, Panis,BAR Honda,,,28.956,57.911
2002,United States,2,10, Sato,Jordan Honda,,,29.264,57.687
2002,United States,2,11, Villeneuve,BAR Honda,,,28.590,58.437
2002,United States,2,24, Salo,Toyota,,,32.642,1:02.472
2002,Japan,1,12, Panis,BAR Honda,,,56.848,56.848
2002,Japan,2,12, Panis,BAR Honda,,,6:23.085,7:19.933
2002,Japan,1,14, Trulli,Renault,,,28.687,28.687
2002,Japan,1,15, Button,Renault,,,29.270,29.270
2002,Japan,1,24, Salo,Toyota,,,29.912,29.912
2002,Japan,1,7, Heidfeld,Sauber Petronas,,,30.713,30.713
2002,Japan,1,11, Villeneuve,BAR Honda,,,29.868,29.868
2002,Japan,1,1, Schumacher,Ferrari,,,30.576,30.576
2002,Japan,1,9, Fisichella,Jordan Honda,,,30.856,30.856
2002,Japan,1,2, Barrichello,Ferrari,,,30.594,30.594
2002,Japan,1,10, Sato,Jordan Honda,,,28.925,28.925
2002,Japan,1,17, de la Rosa,Jaguar Cosworth,,,29.885,29.885
2002,Japan,1,4, Räikkönen,McLaren Mercedes,,,30.853,30.853
2002,Japan,1,16, Irvine,Jaguar Cosworth,,,29.171,29.171
2002,Japan,1,23, Webber,Minardi Asiatech,,,30.523,30.523
2002,Japan,1,5, Schumacher,Williams BMW,,,29.748,29.748
2002,Japan,1,6, Montoya,Williams BMW,,,29.197,29.197
