year,race,position,number,driver,car,time,gap,laps
1995,Australia,11,26, Panis,Ligier Mugen Honda,1:17.697,+2.303s,23
1995,Australia,12,9, Morbidelli,Footwork Hart,1:18.154,+2.760s,21
1995,Australia,13,4, Salo,Tyrrell Yamaha,1:18.335,+2.941s,22
1995,Australia,14,14, Barrichello,Jordan Peugeot,1:18.548,+3.154s,10
1995,Australia,15,3, Katayama,Tyrrell Yamaha,1:18.733,+3.339s,20
1995,Australia,16,10, Inoue,Footwork Hart,1:18.942,+3.548s,22
1995,Australia,17,23, Lamy,Minardi Ford,1:19.451,+4.057s,23
1995,Australia,18,24, Badoer,Minardi Ford,1:19.453,+4.059s,23
1995,Australia,19,29, Wendlinger,Sauber Ford,1:19.508,+4.114s,8
1995,Australia,20,21, Diniz,Forti Ford,1:20.716,+5.322s,23
1995,Australia,21,22, Moreno,Forti Ford,1:20.917,+5.523s,23
1995,Australia,22,17, Montermini,Pacific Ilmor,1:21.635,+6.241s,9
1995,Australia,23,16, Gachot,Pacific Ilmor,1:21.678,+6.284s,11
1994,Brazil,1,2, Senna,Williams Renault,1:16.082,,21
1994,Brazil,2,5, Schumacher,Benetton Ford,1:17.074,+0.992s,21
1994,Brazil,3,0, Hill,Williams Renault,1:17.617,+1.535s,20
1994,Brazil,4,24, Alboreto,Minardi Ford,1:17.818,+1.736s,19
1994,Brazil,5,9, Fittipaldi,Footwork Ford,1:18.253,+2.171s,23
1994,Brazil,6,6, Verstappen,Benetton Ford,1:18.254,+2.172s,23
1994,Brazil,7,10, Morbidelli,Footwork Ford,1:18.300,+2.218s,21
1994,Brazil,8,27, Alesi,Ferrari,1:18.430,+2.348s,16
1994,Brazil,9,14, Barrichello,Jordan Hart,1:18.459,+2.377s,22
1994,Brazil,10,15, Irvine,Jordan Hart,1:18.505,+2.423s,21
1994,Brazil,11,20, Comas,Larrousse Ford,1:18.675,+2.593s,23
1994,Brazil,12,7, Hakkinen,McLaren Peugeot,1:18.714,+2.632s,18
1994,Brazil,13,3, Katayama,Tyrrell Yamaha,1:18.782,+2.700s,22
1994,Brazil,14,30, Frentzen,Sauber Mercedes,1:18.823,+2.741s,22
1994,Brazil,15,4, Blundell,Tyrrell Yamaha,1:19.123,+3.041s,21
1994,Brazil,16,19, Beretta,Larrousse Ford,1:19.625,+3.543s,23
1994,Brazil,17,23, Martini,Minardi Ford,1:19.670,+3.588s,8
1994,Brazil,18,12, Herbert,Lotus Mugen Honda,1:19.775,+3.693s,21
1994,Brazil,19,8, Brundle,McLaren Peugeot,1:19.955,+3.873s,22
1994,Brazil,20,25, Bernard,Ligier Renault,1:20.091,+4.009s,22
1994,Brazil,21,26, Panis,Ligier Renault,1:20.100,+4.018s,22
1994,Brazil,22,28, Berger,Ferrari,1:20.202,+4.120s,10
1994,Brazil,23,29, Wendlinger,Sauber Mercedes,1:20.206,+4.124s,12
1994,Brazil,24,31, Brabham,Simtek Ford,1:20.396,+4.314s,21
1994,Brazil,25,11, Lamy,Lotus Mugen Honda,1:21.381,+5.299s,14
1994,Brazil,26,34, Gachot,Pacific Ilmor,1:22.029,+5.947s,21
1994,Brazil,27,32, Ratzenberger,Simtek Ford,1:24.432,+8.350s,10
1994,Brazil,28,33, Belmondo,Pacific Ilmor,3:48.480,+152.398s,1
1994,Pacific,1,5, Schumacher,Benetton Ford,1:11.852,,17
1994,Pacific,2,2, Senna,Williams Renault,1:12.067,+0.215s,21
1994,Pacific,3,30, Frentzen,Sauber Mercedes,1:12.937,+1.085s,21
1994,Pacific,4,27, Larini,Ferrari,1:13.021,+1.169s,22
1994,Pacific,5,7, Hakkinen,McLaren Peugeot,1:13.101,+1.249s,21
1994,Pacific,6,6, Verstappen,Benetton Ford,1:13.223,+1.371s,21
1994,Pacific,7,14, Barrichello,Jordan Hart,1:13.613,+1.761s,21
1994,Pacific,8,9, Fittipaldi,Footwork Ford,1:13.691,+1.839s,21
1994,Pacific,9,8, Brundle,McLaren Peugeot,1:13.716,+1.864s,20
1994,Pacific,10,28, Berger,Ferrari,1:13.819,+1.967s,21
1994,Pacific,11,24, Alboreto,Minardi Ford,1:14.017,+2.165s,21
1994,Pacific,12,23, Martini,Minardi Ford,1:14.116,+2.264s,21
1994,Pacific,13,10, Morbidelli,Footwork Ford,1:14.140,+2.288s,12
1994,Pacific,14,29, Wendlinger,Sauber Mercedes,1:14.323,+2.471s,20
1994,Pacific,15,0, Hill,Williams Renault,1:14.365,+2.513s,4
1994,Pacific,16,15, Suzuki,Jordan Hart,1:14.526,+2.674s,21
1994,Pacific,17,4, Blundell,Tyrrell Yamaha,1:14.538,+2.686s,21
1994,Pacific,18,20, Comas,Larrousse Ford,1:14.714,+2.862s,21
1994,Pacific,19,3, Katayama,Tyrrell Yamaha,1:14.806,+2.954s,13
1994,Pacific,20,19, Beretta,Larrousse Ford,1:14.837,+2.985s,20
1994,Pacific,21,12, Herbert,Lotus Mugen Honda,1:14.962,+3.110s,21
1994,Pacific,22,26, Panis,Ligier Renault,1:15.008,+3.156s,13
1994,Pacific,23,25, Bernard,Ligier Renault,1:15.608,+3.756s,21
1994,Pacific,24,11, Lamy,Lotus Mugen Honda,1:15.836,+3.984s,21
1994,Pacific,25,31, Brabham,Simtek Ford,1:15.946,+4.094s,21
1994,Pacific,26,32, Ratzenberger,Simtek Ford,1:16.289,+4.437s,17
1994,Pacific,27,33, Belmondo,Pacific Ilmor,1:18.536,+6.684s,5
1994,Pacific,28,34, Gachot,Pacific Ilmor,1:18.586,+6.734s,11
1994,San Marino,1,2, Senna,Williams Renault,1:22.083,,19
1994,San Marino,2,5, Schumacher,Benetton Ford,1:22.200,+0.117s,22
1994,San Marino,3,0, Hill,Williams Renault,1:23.234,+1.151s,20
1994,San Marino,4,8, Brundle,McLaren Peugeot,1:23.246,+1.163s,21
1994,San Marino,5,29, Wendlinger,Sauber Mercedes,1:23.396,+1.313s,16
1994,San Marino,6,27, Larini,Ferrari,1:23.596,+1.513s,20
1994,San Marino,7,28, Berger,Ferrari,1:23.732,+1.649s,18
1994,San Marino,8,30, Frentzen,Sauber Mercedes,1:23.742,+1.659s,22
1994,San Marino,9,6, Jarvilehto,Benetton Ford,1:23.747,+1.664s,22
1994,San Marino,10,4, Blundell,Tyrrell Yamaha,1:23.857,+1.774s,22
1994,San Marino,11,3, Katayama,Tyrrell Yamaha,1:24.013,+1.930s,22
1994,San Marino,12,7, Hakkinen,McLaren Peugeot,1:24.092,+2.009s,22
1994,San Marino,13,10, Morbidelli,Footwork Ford,1:24.347,+2.264s,18
1994,San Marino,14,9, Fittipaldi,Footwork Ford,1:24.719,+2.636s,21
1994,San Marino,15,24, Alboreto,Minardi Ford,1:25.045,+2.962s,22
1994,San Marino,16,23, Martini,Minardi Ford,1:25.092,+3.009s,22
1994,San Marino,17,20, Comas,Larrousse Ford,1:25.578,+3.495s,16
1994,San Marino,18,11, Lamy,Lotus Mugen Honda,1:25.583,+3.500s,22
1994,San Marino,19,26, Panis,Ligier Renault,1:25.641,+3.558s,20
1994,San Marino,20,25, Bernard,Ligier Renault,1:25.924,+3.841s,17
1994,San Marino,21,15, de Cesaris,Jordan Hart,1:25.992,+3.909s,22
1994,San Marino,22,12, Herbert,Lotus Mugen Honda,1:26.491,+4.408s,19
1994,San Marino,23,19, Beretta,Larrousse Ford,1:26.631,+4.548s,22
1994,San Marino,24,31, Brabham,Simtek Ford,1:26.904,+4.821s,4
1994,San Marino,25,32, Ratzenberger,Simtek Ford,1:27.371,+5.288s,21
1994,San Marino,26,33, Belmondo,Pacific Ilmor,1:28.435,+6.352s,13
1994,San Marino,27,34, Gachot,Pacific Ilmor,1:28.722,+6.639s,9
1994,Monaco,1,5, Schumacher,Benetton Ford,1:20.464,,21
1994,Monaco,2,7, Hakkinen,McLaren Peugeot,1:20.915,+0.451s,18
1994,Monaco,3,28, Berger,Ferrari,1:21.045,+0.581s,22
1994,Monaco,4,0, Hill,Williams Renault,1:22.030,+1.566s,22
1994,Monaco,5,4, Blundell,Tyrrell Yamaha,1:22.273,+1.809s,19
1994,Monaco,6,27, Alesi,Ferrari,1:22.474,+2.010s,22
1994,Monaco,7,9, Fittipaldi,Footwork Ford,1:22.824,+2.360s,21
1994,Monaco,8,10, Morbidelli,Footwork Ford,1:22.895,+2.431s,18
1994,Monaco,9,23, Martini,Minardi Ford,1:23.009,+2.545s,22
1994,Monaco,10,15, de Cesaris,Jordan Hart,1:23.184,+2.720s,19
1994,Monaco,11,3, Katayama,Tyrrell Yamaha,1:23.274,+2.810s,20
1994,Monaco,12,14, Barrichello,Jordan Hart,1:23.855,+3.391s,22
1994,Monaco,13,24, Alboreto,Minardi Ford,1:23.908,+3.444s,21
1994,Monaco,14,8, Brundle,McLaren Peugeot,1:23.936,+3.472s,13
1994,Monaco,15,6, Jarvilehto,Benetton Ford,1:24.273,+3.809s,17
1994,Monaco,16,25, Bernard,Ligier Renault,1:24.734,+4.270s,21
1994,Monaco,17,12, Herbert,Lotus Mugen Honda,1:24.930,+4.466s,17
1994,Monaco,18,20, Comas,Larrousse Ford,1:25.543,+5.079s,15
1994,Monaco,19,26, Panis,Ligier Renault,1:25.571,+5.107s,21
1994,Monaco,20,11, Lamy,Lotus Mugen Honda,1:25.642,+5.178s,22
1994,Monaco,21,19, Beretta,Larrousse Ford,1:25.860,+5.396s,15
1994,Monaco,22,31, Brabham,Simtek Ford,1:25.939,+5.475s,20
1994,Monaco,23,34, Gachot,Pacific Ilmor,1:28.675,+8.211s,15
1994,Monaco,24,33, Belmondo,Pacific Ilmor,1:29.836,+9.372s,14
1994,Spain,1,5, Schumacher,Benetton Ford,1:22.084,,22
1994,Spain,2,0, Hill,Williams Renault,1:22.432,+0.348s,20
1994,Spain,3,7, Hakkinen,McLaren Peugeot,1:22.772,+0.688s,22
1994,Spain,4,2, Coulthard,Williams Renault,1:22.929,+0.845s,22
1994,Spain,5,8, Brundle,McLaren Peugeot,1:23.846,+1.762s,23
1994,Spain,6,14, Barrichello,Jordan Hart,1:24.530,+2.446s,20
1994,Spain,7,3, Katayama,Tyrrell Yamaha,1:24.675,+2.591s,23
1994,Spain,8,30, Frentzen,Sauber Mercedes,1:24.833,+2.749s,21
1994,Spain,9,23, Martini,Minardi Ford,1:24.984,+2.900s,22
1994,Spain,10,4, Blundell,Tyrrell Yamaha,1:25.123,+3.039s,22
1994,Spain,11,20, Comas,Larrousse Ford,1:25.149,+3.065s,23
1994,Spain,12,6, Jarvilehto,Benetton Ford,1:25.153,+3.069s,15
1994,Spain,13,26, Panis,Ligier Renault,1:25.193,+3.109s,20
1994,Spain,14,15, Irvine,Jordan Hart,1:25.206,+3.122s,22
1994,Spain,15,24, Alboreto,Minardi Ford,1:25.352,+3.268s,19
1994,Spain,16,27, Alesi,Ferrari,1:25.458,+3.374s,13
1994,Spain,17,25, Bernard,Ligier Renault,1:25.536,+3.452s,19
1994,Spain,18,10, Morbidelli,Footwork Ford,1:25.645,+3.561s,16
1994,Spain,19,9, Fittipaldi,Footwork Ford,1:26.263,+4.179s,10
1994,Spain,20,19, Beretta,Larrousse Ford,1:26.333,+4.249s,17
1994,Spain,21,28, Berger,Ferrari,1:26.427,+4.343s,14
1994,Spain,22,31, Brabham,Simtek Ford,1:27.240,+5.156s,20
1994,Spain,23,12, Herbert,Lotus Mugen Honda,1:28.054,+5.970s,16
1994,Spain,24,11, Zanardi,Lotus Mugen Honda,1:28.553,+6.469s,17
1994,Spain,25,32, Montermini,Simtek Ford,1:28.887,+6.803s,17
1994,Spain,26,34, Gachot,Pacific Ilmor,1:30.099,+8.015s,20
1994,Spain,27,33, Belmondo,Pacific Ilmor,1:31.217,+9.133s,18
1994,Canada,1,27, Alesi,Ferrari,1:26.966,,19
1994,Canada,2,5, Schumacher,Benetton Ford,1:27.135,+0.169s,22
1994,Canada,3,0, Hill,Williams Renault,1:27.472,+0.506s,22
1994,Canada,4,10, Morbidelli,Footwork Ford,1:27.635,+0.669s,21
1994,Canada,5,15, Irvine,Jordan Hart,1:27.745,+0.779s,21
1994,Canada,6,7, Hakkinen,McLaren Peugeot,1:27.848,+0.882s,18
1994,Canada,7,28, Berger,Ferrari,1:27.900,+0.934s,20
1994,Canada,8,2, Coulthard,Williams Renault,1:27.905,+0.939s,22
1994,Canada,9,14, Barrichello,Jordan Hart,1:28.124,+1.158s,22
1994,Canada,10,3, Katayama,Tyrrell Yamaha,1:28.147,+1.181s,12
1994,Canada,11,8, Brundle,McLaren Peugeot,1:28.285,+1.319s,22
1994,Canada,12,4, Blundell,Tyrrell Yamaha,1:28.543,+1.577s,21
1994,Canada,13,23, Martini,Minardi Ford,1:28.670,+1.704s,22
1994,Canada,14,24, Alboreto,Minardi Ford,1:28.764,+1.798s,22
1994,Canada,15,9, Fittipaldi,Footwork Ford,1:28.782,+1.816s,18
1994,Canada,16,20, Comas,Larrousse Ford,1:28.843,+1.877s,23
1994,Canada,17,30, Frentzen,Sauber Mercedes,1:28.878,+1.912s,15
1994,Canada,18,26, Panis,Ligier Renault,1:28.882,+1.916s,23
1994,Canada,19,6, Jarvilehto,Benetton Ford,1:29.138,+2.172s,23
1994,Canada,20,19, Beretta,Larrousse Ford,1:29.205,+2.239s,21
1994,Canada,21,29, de Cesaris,Sauber Mercedes,1:29.222,+2.256s,23
1994,Canada,22,11, Zanardi,Lotus Mugen Honda,1:29.973,+3.007s,22
1994,Canada,23,12, Herbert,Lotus Mugen Honda,1:30.107,+3.141s,16
1994,Canada,24,25, Bernard,Ligier Renault,1:30.593,+3.627s,18
1994,Canada,25,31, Brabham,Simtek Ford,1:31.158,+4.192s,13
1994,Canada,26,34, Gachot,Pacific Ilmor,1:32.973,+6.007s,22
1994,Canada,27,33, Belmondo,Pacific Ilmor,1:34.205,+7.239s,11
1994,France,1,2, Mansell,Williams Renault,1:17.283,,23
1994,France,2,0, Hill,Williams Renault,1:17.297,+0.014s,21
1994,France,3,5, Schumacher,Benetton Ford,1:17.358,+0.075s,11
1994,France,4,27, Alesi,Ferrari,1:17.439,+0.156s,20
1994,France,5,14, Barrichello,Jordan Hart,1:17.502,+0.219s,23
1994,France,6,8, Brundle,McLaren Peugeot,1:17.609,+0.326s,23
1994,France,7,26, Panis,Ligier Renault,1:17.613,+0.330s,23
