year,race,position,number,driver,car,time,gap,laps
1997,France,5,3, Villeneuve,Williams Renault,1:20.225,+1.886s,30
1997,France,6,4, Frentzen,Williams Renault,1:20.469,+2.130s,28
1997,France,7,18, Verstappen,Tyrrell Ford,1:21.512,+3.173s,23
1997,France,8,7, Alesi,Benetton Renault,1:21.742,+3.403s,15
1997,France,9,16, Herbert,Sauber Petronas,1:22.206,+3.867s,25
1997,France,10,22, Barrichello,Stewart Ford,1:23.232,+4.893s,26
1997,France,11,20, Katayama,Minardi Hart,1:23.469,+5.130s,30
1997,France,12,15, Nakano,Prost Mugen Honda,1:23.839,+5.500s,29
1997,France,13,1, Hill,Arrows Yamaha,1:24.494,+6.155s,30
1997,France,14,21, Marques,Minardi Hart,1:24.535,+6.196s,30
1997,France,15,19, Salo,Tyrrell Ford,1:25.449,+7.110s,30
1997,France,16,2, Diniz,Arrows Yamaha,1:26.108,+7.769s,26
1997,France,17,10, Coulthard,McLaren Mercedes,1:27.460,+9.121s,25
1997,France,18,17, Fontana,Sauber Petronas,1:27.905,+9.566s,30
1997,France,19,14, Trulli,Prost Mugen Honda,1:29.600,+11.261s,29
1997,France,20,6, Irvine,Ferrari,1:31.193,+12.854s,17
1997,France,21,8, Wurz,Benetton Renault,1:31.943,+13.604s,17
1997,France,22,23, Magnussen,Stewart Ford,1:34.357,+16.018s,13
1997,Great Britain,1,9, Hakkinen,McLaren Mercedes,1:22.935,,28
1997,Great Britain,2,3, Villeneuve,Williams Renault,1:23.266,+0.331s,30
1997,Great Britain,3,4, Frentzen,Williams Renault,1:23.327,+0.392s,27
1997,Great Britain,4,16, Herbert,Sauber Petronas,1:23.581,+0.646s,30
1997,Great Britain,5,7, Alesi,Benetton Renault,1:23.785,+0.850s,23
1997,Great Britain,6,12, Fisichella,Jordan Peugeot,1:23.883,+0.948s,27
1997,Great Britain,7,5, Schumacher,Ferrari,1:24.132,+1.197s,27
1997,Great Britain,8,8, Wurz,Benetton Renault,1:24.203,+1.268s,27
1997,Great Britain,9,6, Irvine,Ferrari,1:24.424,+1.489s,23
1997,Great Britain,10,14, Trulli,Prost Mugen Honda,1:24.946,+2.011s,30
1997,Great Britain,11,11, Schumacher,Jordan Peugeot,1:24.948,+2.013s,17
1997,Great Britain,12,23, Magnussen,Stewart Ford,1:25.136,+2.201s,28
1997,Great Britain,13,10, Coulthard,McLaren Mercedes,1:25.360,+2.425s,12
1997,Great Britain,14,19, Salo,Tyrrell Ford,1:26.035,+3.100s,27
1997,Great Britain,15,15, Nakano,Prost Mugen Honda,1:26.270,+3.335s,29
1997,Great Britain,16,20, Katayama,Minardi Hart,1:26.446,+3.511s,18
1997,Great Britain,17,17, Fontana,Sauber Petronas,1:26.640,+3.705s,30
1997,Great Britain,18,22, Barrichello,Stewart Ford,1:26.785,+3.850s,15
1997,Great Britain,19,2, Diniz,Arrows Yamaha,1:26.797,+3.862s,30
1997,Great Britain,20,1, Hill,Arrows Yamaha,1:26.810,+3.875s,30
1997,Great Britain,21,21, Marques,Minardi Hart,1:27.066,+4.131s,28
1997,Great Britain,22,18, Verstappen,Tyrrell Ford,1:27.923,+4.988s,16
1997,Germany,1,11, Schumacher,Jordan Peugeot,1:46.196,,7
1997,Germany,2,5, Schumacher,Ferrari,1:46.322,+0.126s,12
1997,Germany,3,16, Herbert,Sauber Petronas,1:46.517,+0.321s,22
1997,Germany,4,22, Barrichello,Stewart Ford,1:46.526,+0.330s,16
1997,Germany,5,17, Fontana,Sauber Petronas,1:46.706,+0.510s,19
1997,Germany,6,2, Diniz,Arrows Yamaha,1:46.873,+0.677s,17
1997,Germany,7,15, Nakano,Prost Mugen Honda,1:47.143,+0.947s,19
1997,Germany,8,9, Hakkinen,McLaren Mercedes,1:47.386,+1.190s,14
1997,Germany,9,1, Hill,Arrows Yamaha,1:47.542,+1.346s,16
1997,Germany,10,6, Irvine,Ferrari,1:47.594,+1.398s,19
1997,Germany,11,18, Verstappen,Tyrrell Ford,1:47.720,+1.524s,22
1997,Germany,12,23, Magnussen,Stewart Ford,1:47.769,+1.573s,8
1997,Germany,13,14, Trulli,Prost Mugen Honda,1:47.784,+1.588s,24
1997,Germany,14,8, Berger,Benetton Renault,1:47.887,+1.691s,18
1997,Germany,15,7, Alesi,Benetton Renault,1:48.455,+2.259s,8
1997,Germany,16,3, Villeneuve,Williams Renault,1:48.639,+2.443s,21
1997,Germany,17,10, Coulthard,McLaren Mercedes,1:48.648,+2.452s,16
1997,Germany,18,4, Frentzen,Williams Renault,1:48.958,+2.762s,19
1997,Germany,19,12, Fisichella,Jordan Peugeot,1:49.010,+2.814s,14
1997,Germany,20,21, Marques,Minardi Hart,1:49.563,+3.367s,18
1997,Germany,21,19, Salo,Tyrrell Ford,1:49.831,+3.635s,17
1997,Germany,22,20, Katayama,Minardi Hart,1:51.058,+4.862s,22
1997,Hungary,1,5, Schumacher,Ferrari,1:17.583,,16
1997,Hungary,2,10, Coulthard,McLaren Mercedes,1:17.810,+0.227s,24
1997,Hungary,3,14, Trulli,Prost Mugen Honda,1:17.848,+0.265s,29
1997,Hungary,4,4, Frentzen,Williams Renault,1:17.884,+0.301s,26
1997,Hungary,5,1, Hill,Arrows Yamaha,1:18.161,+0.578s,14
1997,Hungary,6,11, Schumacher,Jordan Peugeot,1:18.368,+0.785s,21
1997,Hungary,7,22, Barrichello,Stewart Ford,1:18.565,+0.982s,21
1997,Hungary,8,12, Fisichella,Jordan Peugeot,1:18.686,+1.103s,29
1997,Hungary,9,6, Irvine,Ferrari,1:18.734,+1.151s,17
1997,Hungary,10,16, Herbert,Sauber Petronas,1:18.796,+1.213s,28
1997,Hungary,11,3, Villeneuve,Williams Renault,1:18.805,+1.222s,29
1997,Hungary,12,23, Magnussen,Stewart Ford,1:18.856,+1.273s,19
1997,Hungary,13,8, Berger,Benetton Renault,1:18.923,+1.340s,24
1997,Hungary,14,18, Verstappen,Tyrrell Ford,1:19.346,+1.763s,30
1997,Hungary,15,7, Alesi,Benetton Renault,1:19.358,+1.775s,18
1997,Hungary,16,20, Katayama,Minardi Hart,1:19.521,+1.938s,30
1997,Hungary,17,17, Morbidelli,Sauber Petronas,1:19.567,+1.984s,29
1997,Hungary,18,2, Diniz,Arrows Yamaha,1:20.002,+2.419s,21
1997,Hungary,19,19, Salo,Tyrrell Ford,1:20.106,+2.523s,29
1997,Hungary,20,9, Hakkinen,McLaren Mercedes,1:20.176,+2.593s,21
1997,Hungary,21,15, Nakano,Prost Mugen Honda,1:20.414,+2.831s,30
1997,Hungary,22,21, Marques,Minardi Hart,1:20.707,+3.124s,22
1997,Belgium,1,8, Berger,Benetton Renault,2:06.802,,14
1997,Belgium,2,7, Alesi,Benetton Renault,2:07.371,+0.569s,8
1997,Belgium,3,22, Barrichello,Stewart Ford,2:08.238,+1.436s,21
1997,Belgium,4,1, Hill,Arrows Yamaha,2:08.372,+1.570s,23
1997,Belgium,5,5, Schumacher,Ferrari,2:09.272,+2.470s,21
1997,Belgium,6,10, Coulthard,McLaren Mercedes,2:09.288,+2.486s,15
1997,Belgium,7,16, Herbert,Sauber Petronas,2:09.772,+2.970s,18
1997,Belgium,8,14, Trulli,Prost Mugen Honda,2:09.772,+2.970s,24
1997,Belgium,9,2, Diniz,Arrows Yamaha,2:10.153,+3.351s,16
1997,Belgium,10,20, Katayama,Minardi Hart,2:10.231,+3.429s,20
1997,Belgium,11,15, Nakano,Prost Mugen Honda,2:10.272,+3.470s,24
1997,Belgium,12,9, Hakkinen,McLaren Mercedes,2:10.413,+3.611s,14
1997,Belgium,13,4, Frentzen,Williams Renault,2:10.914,+4.112s,18
1997,Belgium,14,6, Irvine,Ferrari,2:10.993,+4.191s,17
1997,Belgium,15,12, Fisichella,Jordan Peugeot,2:11.093,+4.291s,16
1997,Belgium,16,17, Morbidelli,Sauber Petronas,2:11.262,+4.460s,18
1997,Belgium,17,3, Villeneuve,Williams Renault,2:11.706,+4.904s,25
1997,Belgium,18,21, Marques,Minardi Hart,2:11.778,+4.976s,17
1997,Belgium,19,23, Magnussen,Stewart Ford,2:12.545,+5.743s,22
1997,Belgium,20,11, Schumacher,Jordan Peugeot,2:12.750,+5.948s,14
1997,Belgium,21,19, Salo,Tyrrell Ford,2:13.256,+6.454s,15
1997,Belgium,22,18, Verstappen,Tyrrell Ford,2:14.048,+7.246s,14
1997,Italy,1,4, Frentzen,Williams Renault,1:23.991,,27
1997,Italy,2,3, Villeneuve,Williams Renault,1:24.837,+0.846s,28
1997,Italy,3,7, Alesi,Benetton Renault,1:24.847,+0.856s,24
1997,Italy,4,10, Coulthard,McLaren Mercedes,1:25.050,+1.059s,21
1997,Italy,5,12, Fisichella,Jordan Peugeot,1:25.050,+1.059s,27
1997,Italy,6,9, Hakkinen,McLaren Mercedes,1:25.096,+1.105s,21
1997,Italy,7,14, Trulli,Prost Mugen Honda,1:25.317,+1.326s,29
1997,Italy,8,6, Irvine,Ferrari,1:25.340,+1.349s,25
1997,Italy,9,11, Schumacher,Jordan Peugeot,1:25.422,+1.431s,29
1997,Italy,10,23, Magnussen,Stewart Ford,1:25.488,+1.497s,23
1997,Italy,11,8, Berger,Benetton Renault,1:25.559,+1.568s,27
1997,Italy,12,16, Herbert,Sauber Petronas,1:25.845,+1.854s,30
1997,Italy,13,5, Schumacher,Ferrari,1:26.224,+2.233s,19
1997,Italy,14,2, Diniz,Arrows Yamaha,1:26.246,+2.255s,29
1997,Italy,15,22, Barrichello,Stewart Ford,1:26.421,+2.430s,26
1997,Italy,16,1, Hill,Arrows Yamaha,1:26.502,+2.511s,29
1997,Italy,17,19, Salo,Tyrrell Ford,1:26.608,+2.617s,23
1997,Italy,18,17, Morbidelli,Sauber Petronas,1:26.696,+2.705s,30
1997,Italy,19,15, Nakano,Prost Mugen Honda,1:26.727,+2.736s,30
1997,Italy,20,18, Verstappen,Tyrrell Ford,1:26.755,+2.764s,26
1997,Italy,21,20, Katayama,Minardi Hart,1:26.891,+2.900s,24
1997,Italy,22,21, Marques,Minardi Hart,1:28.388,+4.397s,17
1997,Austria,1,4, Frentzen,Williams Renault,1:11.527,,30
1997,Austria,2,3, Villeneuve,Williams Renault,1:11.638,+0.111s,26
1997,Austria,3,22, Barrichello,Stewart Ford,1:11.798,+0.271s,29
1997,Austria,4,12, Fisichella,Jordan Peugeot,1:11.899,+0.372s,30
1997,Austria,5,9, Hakkinen,McLaren Mercedes,1:11.902,+0.375s,15
1997,Austria,6,10, Coulthard,McLaren Mercedes,1:11.967,+0.440s,30
1997,Austria,7,5, Schumacher,Ferrari,1:12.265,+0.738s,30
1997,Austria,8,8, Berger,Benetton Renault,1:12.283,+0.756s,29
1997,Austria,9,2, Diniz,Arrows Yamaha,1:12.519,+0.992s,30
1997,Austria,10,6, Irvine,Ferrari,1:12.548,+1.021s,29
1997,Austria,11,1, Hill,Arrows Yamaha,1:12.614,+1.087s,24
1997,Austria,12,16, Herbert,Sauber Petronas,1:12.751,+1.224s,30
1997,Austria,13,7, Alesi,Benetton Renault,1:12.820,+1.293s,29
1997,Austria,14,14, Trulli,Prost Mugen Honda,1:12.935,+1.408s,30
1997,Austria,15,17, Morbidelli,Sauber Petronas,1:12.966,+1.439s,24
1997,Austria,16,11, Schumacher,Jordan Peugeot,1:13.041,+1.514s,26
1997,Austria,17,15, Nakano,Prost Mugen Honda,1:13.280,+1.753s,29
1997,Austria,18,23, Magnussen,Stewart Ford,1:13.286,+1.759s,17
1997,Austria,19,20, Katayama,Minardi Hart,1:13.348,+1.821s,30
1997,Austria,20,19, Salo,Tyrrell Ford,1:14.079,+2.552s,30
1997,Austria,21,18, Verstappen,Tyrrell Ford,1:14.188,+2.661s,30
1997,Austria,22,21, Marques,Minardi Hart,1:14.739,+3.212s,25
1997,Luxembourg,1,9, Hakkinen,McLaren Mercedes,1:17.998,,27
1997,Luxembourg,2,22, Barrichello,Stewart Ford,1:18.339,+0.341s,24
1997,Luxembourg,3,8, Berger,Benetton Renault,1:18.434,+0.436s,30
1997,Luxembourg,4,11, Schumacher,Jordan Peugeot,1:18.713,+0.715s,20
1997,Luxembourg,5,7, Alesi,Benetton Renault,1:18.794,+0.796s,24
1997,Luxembourg,6,10, Coulthard,McLaren Mercedes,1:18.912,+0.914s,30
1997,Luxembourg,7,4, Frentzen,Williams Renault,1:18.926,+0.928s,29
1997,Luxembourg,8,5, Schumacher,Ferrari,1:18.954,+0.956s,29
1997,Luxembourg,9,12, Fisichella,Jordan Peugeot,1:19.034,+1.036s,29
1997,Luxembourg,10,1, Hill,Arrows Yamaha,1:19.091,+1.093s,22
1997,Luxembourg,11,14, Panis,Prost Mugen Honda,1:19.412,+1.414s,30
1997,Luxembourg,12,3, Villeneuve,Williams Renault,1:19.640,+1.642s,30
1997,Luxembourg,13,6, Irvine,Ferrari,1:19.708,+1.710s,23
1997,Luxembourg,14,2, Diniz,Arrows Yamaha,1:19.750,+1.752s,14
1997,Luxembourg,15,15, Nakano,Prost Mugen Honda,1:20.073,+2.075s,30
1997,Luxembourg,16,16, Herbert,Sauber Petronas,1:20.373,+2.375s,26
1997,Luxembourg,17,23, Magnussen,Stewart Ford,1:20.592,+2.594s,7
1997,Luxembourg,18,18, Verstappen,Tyrrell Ford,1:20.947,+2.949s,27
1997,Luxembourg,19,19, Salo,Tyrrell Ford,1:21.118,+3.120s,30
1997,Luxembourg,20,17, Morbidelli,Sauber Petronas,1:21.387,+3.389s,30
1997,Luxembourg,21,21, Marques,Minardi Hart,1:21.424,+3.426s,26
1997,Luxembourg,22,20, Katayama,Minardi Hart,1:38.344,+20.346s,6
1997,Japan,1,6, Irvine,Ferrari,1:38.903,,30
1997,Japan,2,11, Schumacher,Jordan Peugeot,1:38.911,+0.008s,28
1997,Japan,3,14, Panis,Prost Mugen Honda,1:38.941,+0.038s,26
1997,Japan,4,4, Frentzen,Williams Renault,1:39.398,+0.495s,26
1997,Japan,5,7, Alesi,Benetton Renault,1:39.454,+0.551s,19
1997,Japan,6,16, Herbert,Sauber Petronas,1:39.840,+0.937s,22
1997,Japan,7,1, Hill,Arrows Yamaha,1:39.898,+0.995s,27
1997,Japan,8,10, Coulthard,McLaren Mercedes,1:39.945,+1.042s,23
1997,Japan,9,8, Berger,Benetton Renault,1:40.422,+1.519s,25
1997,Japan,10,5, Schumacher,Ferrari,1:40.460,+1.557s,22
1997,Japan,11,3, Villeneuve,Williams Renault,1:40.616,+1.713s,27
1997,Japan,12,15, Nakano,Prost Mugen Honda,1:40.653,+1.750s,19
1997,Japan,13,12, Fisichella,Jordan Peugeot,1:40.720,+1.817s,27
1997,Japan,14,9, Hakkinen,McLaren Mercedes,1:40.724,+1.821s,13
1997,Japan,15,22, Barrichello,Stewart Ford,1:40.937,+2.034s,29
1997,Japan,16,20, Katayama,Minardi Hart,1:41.158,+2.255s,20
1997,Japan,17,23, Magnussen,Stewart Ford,1:42.000,+3.097s,26
1997,Japan,18,18, Verstappen,Tyrrell Ford,1:42.290,+3.387s,27
1997,Japan,19,19, Salo,Tyrrell Ford,1:42.587,+3.684s,28
1997,Japan,20,2, Diniz,Arrows Yamaha,1:42.893,+3.990s,17
1997,Japan,21,17, Morbidelli,Sauber Petronas,1:44.736,+5.833s,14
1997,Japan,22,21, Marques,Minardi Hart,1:46.282,+7.379s,15
1997,Europe,1,14, Panis,Prost Mugen Honda,1:22.735,,28
1997,Europe,2,1, Hill,Arrows Yamaha,1:22.898,+0.163s,29
1997,Europe,3,3, Villeneuve,Williams Renault,1:22.922,+0.187s,29
1997,Europe,4,22, Barrichello,Stewart Ford,1:22.964,+0.229s,26
1997,Europe,5,9, Hakkinen,McLaren Mercedes,1:23.024,+0.289s,20
1997,Europe,6,4, Frentzen,Williams Renault,1:23.124,+0.389s,30
1997,Europe,7,7, Alesi,Benetton Renault,1:23.174,+0.439s,21
1997,Europe,8,10, Coulthard,McLaren Mercedes,1:23.440,+0.705s,15
1997,Europe,9,5, Schumacher,Ferrari,1:23.532,+0.797s,24
1997,Europe,10,11, Schumacher,Jordan Peugeot,1:23.678,+0.943s,22
1997,Europe,11,23, Magnussen,Stewart Ford,1:23.685,+0.950s,20
1997,Europe,12,6, Irvine,Ferrari,1:23.695,+0.960s,25
1997,Europe,13,8, Berger,Benetton Renault,1:23.923,+1.188s,22
1997,Europe,14,12, Fisichella,Jordan Peugeot,1:24.263,+1.528s,25
1997,Europe,15,20, Katayama,Minardi Hart,1:24.329,+1.594s,23
1997,Europe,16,16, Herbert,Sauber Petronas,1:24.507,+1.772s,29
1997,Europe,17,15, Nakano,Prost Mugen Honda,1:24.735,+2.000s,28
1997,Europe,18,2, Diniz,Arrows Yamaha,1:24.797,+2.062s,28
1997,Europe,19,19, Salo,Tyrrell Ford,1:25.025,+2.290s,25
1997,Europe,20,17, Fontana,Sauber Petronas,1:25.134,+2.399s,28
1997,Europe,21,18, Verstappen,Tyrrell Ford,1:25.327,+2.592s,20
1997,Europe,22,21, Marques,Minardi Hart,1:26.816,+4.081s,9
1996,Australia,1,5, Hill,Williams Renault,1:32.159,,30
1996,Australia,2,6, Villeneuve,Williams Renault,1:32.396,+0.237s,28
1996,Australia,3,3, Alesi,Benetton Renault,1:32.475,+0.316s,27
1996,Australia,4,1, Schumacher,Ferrari,1:33.007,+0.848s,30
1996,Australia,5,11, Barrichello,Jordan Peugeot,1:33.480,+1.321s,30
1996,Australia,6,4, Berger,Benetton Renault,1:33.528,+1.369s,26
1996,Australia,7,2, Irvine,Ferrari,1:33.592,+1.433s,28
1996,Australia,8,17, Verstappen,Footwork Hart,1:33.640,+1.481s,27
1996,Australia,9,8, Coulthard,McLaren Mercedes,1:33.846,+1.687s,30
1996,Australia,10,7, Hakkinen,McLaren Mercedes,1:33.935,+1.776s,25
1996,Australia,11,19, Salo,Tyrrell Yamaha,1:33.992,+1.833s,30
1996,Australia,12,15, Frentzen,Sauber Ford,1:34.068,+1.909s,26
1996,Australia,13,12, Brundle,Jordan Peugeot,1:34.077,+1.918s,30
1996,Australia,14,9, Panis,Ligier Mugen Honda,1:34.156,+1.997s,29
1996,Australia,15,14, Herbert,Sauber Ford,1:34.664,+2.505s,29
1996,Australia,16,18, Katayama,Tyrrell Yamaha,1:34.857,+2.698s,26
1996,Australia,17,16, Rosset,Footwork Hart,1:35.011,+2.852s,28
1996,Australia,18,10, Diniz,Ligier Mugen Honda,1:35.121,+2.962s,29
1996,Australia,19,20, Lamy,Minardi Ford,1:35.145,+2.986s,29
1996,Australia,20,21, Fisichella,Minardi Ford,1:35.477,+3.318s,22
1996,Australia,21,22, Badoer,Forti Ford,1:39.141,+6.982s,12
1996,Australia,22,23, Montermini,Forti Ford,1:43.506,+11.347s,6
1996,Brazil,1,3, Alesi,Benetton Renault,1:19.240,,29
1996,Brazil,2,4, Berger,Benetton Renault,1:19.879,+0.639s,30
1996,Brazil,3,7, Hakkinen,McLaren Mercedes,1:20.696,+1.456s,28
1996,Brazil,4,8, Coulthard,McLaren Mercedes,1:20.852,+1.612s,28
1996,Brazil,5,5, Hill,Williams Renault,1:20.938,+1.698s,28
1996,Brazil,6,9, Panis,Ligier Mugen Honda,1:21.006,+1.766s,28
1996,Brazil,7,1, Schumacher,Ferrari,1:21.165,+1.925s,23
1996,Brazil,8,17, Verstappen,Footwork Hart,1:21.199,+1.959s,22
1996,Brazil,9,12, Brundle,Jordan Peugeot,1:21.311,+2.071s,23
1996,Brazil,10,11, Barrichello,Jordan Peugeot,1:21.625,+2.385s,19
1996,Brazil,11,14, Herbert,Sauber Ford,1:21.701,+2.461s,26
1996,Brazil,12,16, Rosset,Footwork Hart,1:21.706,+2.466s,24
1996,Brazil,13,15, Frentzen,Sauber Ford,1:21.932,+2.692s,13
1996,Brazil,14,10, Diniz,Ligier Mugen Honda,1:22.005,+2.765s,30
1996,Brazil,15,6, Villeneuve,Williams Renault,1:22.040,+2.800s,29
1996,Brazil,16,19, Salo,Tyrrell Yamaha,1:22.144,+2.904s,22
1996,Brazil,17,18, Katayama,Tyrrell Yamaha,1:22.162,+2.922s,30
1996,Brazil,18,21, Marques,Minardi Ford,1:22.447,+3.207s,23
1996,Brazil,19,20, Lamy,Minardi Ford,1:22.964,+3.724s,30
1996,Brazil,20,23, Montermini,Forti Ford,1:25.601,+6.361s,19
1996,Brazil,21,22, Badoer,Forti Ford,1:26.331,+7.091s,17
1996,Argentina,1,5, Hill,Williams Renault,1:29.694,,30
1996,Argentina,2,1, Schumacher,Ferrari,1:29.799,+0.105s,30
1996,Argentina,3,3, Alesi,Benetton Renault,1:30.019,+0.325s,29
1996,Argentina,4,7, Hakkinen,McLaren Mercedes,1:30.033,+0.339s,24
1996,Argentina,5,19, Salo,Tyrrell Yamaha,1:30.140,+0.446s,28
1996,Argentina,6,15, Frentzen,Sauber Ford,1:30.497,+0.803s,30
1996,Argentina,7,11, Barrichello,Jordan Peugeot,1:30.766,+1.072s,28
1996,Argentina,8,8, Coulthard,McLaren Mercedes,1:30.770,+1.076s,30
1996,Argentina,9,4, Berger,Benetton Renault,1:30.890,+1.196s,30
1996,Argentina,10,9, Panis,Ligier Mugen Honda,1:31.013,+1.319s,28
1996,Argentina,11,6, Villeneuve,Williams Renault,1:31.082,+1.388s,29
1996,Argentina,12,2, Irvine,Ferrari,1:31.368,+1.674s,28
1996,Argentina,13,18, Katayama,Tyrrell Yamaha,1:31.408,+1.714s,26
1996,Argentina,14,20, Lamy,Minardi Ford,1:31.811,+2.117s,29
1996,Argentina,15,14, Herbert,Sauber Ford,1:32.038,+2.344s,29
1996,Argentina,16,17, Verstappen,Footwork Hart,1:32.084,+2.390s,17
1996,Argentina,17,12, Brundle,Jordan Peugeot,1:32.176,+2.482s,29
1996,Argentina,18,21, Marques,Minardi Ford,1:32.359,+2.665s,29
1996,Argentina,19,10, Diniz,Ligier Mugen Honda,1:32.819,+3.125s,21
1996,Argentina,20,16, Rosset,Footwork Hart,1:32.833,+3.139s,25
1996,Argentina,21,23, Montermini,Forti Ford,1:34.103,+4.409s,30
1996,Argentina,22,22, Badoer,Forti Ford,1:35.044,+5.350s,30
1996,Europe,1,5, Hill,Williams Renault,1:20.853,,30
1996,Europe,2,1, Schumacher,Ferrari,1:21.332,+0.479s,26
1996,Europe,3,7, Hakkinen,McLaren Mercedes,1:21.478,+0.625s,25
1996,Europe,4,9, Panis,Ligier Mugen Honda,1:21.858,+1.005s,31
1996,Europe,5,8, Coulthard,McLaren Mercedes,1:21.962,+1.109s,30
1996,Europe,6,3, Alesi,Benetton Renault,1:21.973,+1.120s,28
1996,Europe,7,11, Barrichello,Jordan Peugeot,1:22.014,+1.161s,30
1996,Europe,8,17, Verstappen,Footwork Hart,1:22.093,+1.240s,29
1996,Europe,9,12, Brundle,Jordan Peugeot,1:22.112,+1.259s,30
1996,Europe,10,15, Frentzen,Sauber Ford,1:22.152,+1.299s,28
1996,Europe,11,19, Salo,Tyrrell Yamaha,1:22.215,+1.362s,30
1996,Europe,12,6, Villeneuve,Williams Renault,1:22.453,+1.600s,30
1996,Europe,13,14, Herbert,Sauber Ford,1:22.525,+1.672s,30
1996,Europe,14,4, Berger,Benetton Renault,1:22.631,+1.778s,22
1996,Europe,15,2, Irvine,Ferrari,1:22.668,+1.815s,29
1996,Europe,16,16, Rosset,Footwork Hart,1:23.745,+2.892s,29
1996,Europe,17,20, Lamy,Minardi Ford,1:23.904,+3.051s,30
1996,Europe,18,18, Katayama,Tyrrell Yamaha,1:24.014,+3.161s,30
1996,Europe,19,21, Fisichella,Minardi Ford,1:24.196,+3.343s,23
1996,Europe,20,10, Diniz,Ligier Mugen Honda,1:24.406,+3.553s,23
1996,Europe,21,22, Badoer,Forti Ford,1:26.832,+5.979s,18
1996,Europe,22,23, Montermini,Forti Ford,1:27.605,+6.752s,14
1996,San Marino,1,1, Schumacher,Ferrari,1:28.831,,28
1996,San Marino,2,11, Barrichello,Jordan Peugeot,1:29.446,+0.615s,30
1996,San Marino,3,6, Villeneuve,Williams Renault,1:29.921,+1.090s,30
1996,San Marino,4,7, Hakkinen,McLaren Mercedes,1:29.984,+1.153s,24
1996,San Marino,5,9, Panis,Ligier Mugen Honda,1:30.150,+1.319s,31
1996,San Marino,6,5, Hill,Williams Renault,1:30.415,+1.584s,28
1996,San Marino,7,8, Coulthard,McLaren Mercedes,1:30.420,+1.589s,23
1996,San Marino,8,2, Irvine,Ferrari,1:30.430,+1.599s,17
1996,San Marino,9,15, Frentzen,Sauber Ford,1:30.462,+1.631s,23
1996,San Marino,10,14, Herbert,Sauber Ford,1:30.570,+1.739s,26
1996,San Marino,11,12, Brundle,Jordan Peugeot,1:30.932,+2.101s,23
1996,San Marino,12,17, Verstappen,Footwork Hart,1:31.182,+2.351s,23
1996,San Marino,13,3, Alesi,Benetton Renault,1:31.513,+2.682s,24
1996,San Marino,14,4, Berger,Benetton Renault,1:31.654,+2.823s,27
1996,San Marino,15,19, Salo,Tyrrell Yamaha,1:31.970,+3.139s,30
1996,San Marino,16,16, Rosset,Footwork Hart,1:32.563,+3.732s,27
1996,San Marino,17,21, Fisichella,Minardi Ford,1:33.006,+4.175s,29
1996,San Marino,18,18, Katayama,Tyrrell Yamaha,1:33.377,+4.546s,22
1996,San Marino,19,20, Lamy,Minardi Ford,1:33.439,+4.608s,27
1996,San Marino,20,23, Montermini,Forti Ford,1:36.052,+7.221s,20
1996,San Marino,21,22, Badoer,Forti Ford,1:37.963,+9.132s,8
1996,San Marino,22,10, Diniz,Ligier Mugen Honda,1:51.765,+22.934s,10
1996,Monaco,1,7, Hakkinen,McLaren Mercedes,1:23.762,,29
1996,Monaco,2,5, Hill,Williams Renault,1:23.801,+0.039s,30
1996,Monaco,3,8, Coulthard,McLaren Mercedes,1:23.850,+0.088s,30
1996,Monaco,4,11, Barrichello,Jordan Peugeot,1:23.976,+0.214s,28
1996,Monaco,5,3, Alesi,Benetton Renault,1:24.160,+0.398s,28
1996,Monaco,6,9, Panis,Ligier Mugen Honda,1:24.167,+0.405s,28
1996,Monaco,7,6, Villeneuve,Williams Renault,1:24.257,+0.495s,30
1996,Monaco,8,12, Brundle,Jordan Peugeot,1:24.270,+0.508s,29
1996,Monaco,9,4, Berger,Benetton Renault,1:24.285,+0.523s,29
1996,Monaco,10,15, Frentzen,Sauber Ford,1:24.585,+0.823s,30
1996,Monaco,11,1, Schumacher,Ferrari,1:24.757,+0.995s,21
1996,Monaco,12,17, Verstappen,Footwork Hart,1:25.112,+1.350s,23
1996,Monaco,13,18, Katayama,Tyrrell Yamaha,1:25.322,+1.560s,29
1996,Monaco,14,21, Fisichella,Minardi Ford,1:25.326,+1.564s,29
1996,Monaco,15,20, Lamy,Minardi Ford,1:25.441,+1.679s,30
1996,Monaco,16,19, Salo,Tyrrell Yamaha,1:25.615,+1.853s,29
1996,Monaco,17,2, Irvine,Ferrari,1:25.688,+1.926s,29
1996,Monaco,18,10, Diniz,Ligier Mugen Honda,1:25.936,+2.174s,26
1996,Monaco,19,14, Herbert,Sauber Ford,1:26.143,+2.381s,26
1996,Monaco,20,23, Montermini,Forti Ford,1:27.843,+4.081s,21
1996,Monaco,21,22, Badoer,Forti Ford,1:28.451,+4.689s,11
1996,Monaco,22,16, Rosset,Footwork Hart,1:28.512,+4.750s,26
1996,Spain,1,2, Irvine,Ferrari,1:24.331,,28
1996,Spain,2,11, Barrichello,Jordan Peugeot,1:24.367,+0.036s,20
1996,Spain,3,9, Panis,Ligier Mugen Honda,1:24.450,+0.119s,22
1996,Spain,4,5, Hill,Williams Renault,1:24.456,+0.125s,30
1996,Spain,5,1, Schumacher,Ferrari,1:24.457,+0.126s,21
1996,Spain,6,6, Villeneuve,Williams Renault,1:24.615,+0.284s,30
1996,Spain,7,4, Berger,Benetton Renault,1:24.704,+0.373s,21
