year,race,position,number,driver,car,laps,time,points
1965,Belgium,6,10, Ginther,Honda,31,+1 lap,1
1965,Belgium,7,18, Spence,Lotus Climax,31,+1 lap,0
1965,Belgium,8,21, Siffert,Brabham BRM,31,+1 lap,0
1965,Belgium,9,2, Bandini,Ferrari,30,+2 laps,0
1965,Belgium,10,15, Gurney,Brabham Climax,30,+2 laps,0
1965,Belgium,11,5, Rindt,Cooper Climax,29,+3 laps,0
1965,Belgium,12,27, Bianchi,BRM,29,+3 laps,0
1965,Belgium,13,22, Ireland,Lotus BRM,27,+5 laps,0
1965,Belgium,14,23, Attwood,Lotus BRM,26,DNF,0
1965,Belgium,NC,29, Gregory,BRM,12,DNF,0
1965,Belgium,NC,11, Bucknum,Honda,9,DNF,0
1965,Belgium,NC,20, Bonnier,Brabham Climax,9,DNF,0
1965,Belgium,NC,1, Surtees,Ferrari,5,DNF,0
1965,Belgium,NC,26, Gardner,Brabham BRM,3,DNF,0
1965,France,1,6, Clark,Lotus Climax,40,2:14:38.400,9
1965,France,2,12, Stewart,BRM,40,+26.300s,6
1965,France,3,2, Surtees,Ferrari,40,+153.500s,4
1965,France,4,16, Hulme,Brabham Climax,40,+173.100s,3
1965,France,5,10, Hill,BRM,39,+1 lap,2
1965,France,6,36, Siffert,Brabham BRM,39,+1 lap,1
1965,France,7,8, Spence,Lotus Climax,39,+1 lap,0
1965,France,8,4, Bandini,Ferrari,36,DNF,0
1965,France,9,30, Anderson,Brabham Climax,34,DNF,0
1965,France,NC,18, McLaren,Cooper Climax,23,DNF,0
1965,France,NC,34, Bonnier,Brabham Climax,21,DNF,0
1965,France,NC,24, Amon,Lotus BRM,20,DNF,0
1965,France,NC,22, Ireland,Lotus BRM,18,DNF,0
1965,France,NC,14, Gurney,Brabham Climax,16,DNF,0
1965,France,NC,26, Ginther,Honda,9,DNF,0
1965,France,NC,28, Bucknum,Honda,4,DNF,0
1965,France,NC,20, Rindt,Cooper Climax,3,DNF,0
1965,Great Britain,1,5, Clark,Lotus Climax,80,2:05:25.400,9
1965,Great Britain,2,3, Hill,BRM,80,+3.200s,6
1965,Great Britain,3,1, Surtees,Ferrari,80,+27.600s,4
1965,Great Britain,4,6, Spence,Lotus Climax,80,+39.600s,3
1965,Great Britain,5,4, Stewart,BRM,80,+74.600s,2
1965,Great Britain,6,7, Gurney,Brabham Climax,79,+1 lap,1
1965,Great Britain,7,15, Bonnier,Brabham Climax,79,+1 lap,0
1965,Great Britain,8,17, Gardner,Brabham BRM,78,+2 laps,0
1965,Great Britain,9,16, Siffert,Brabham BRM,78,+2 laps,0
1965,Great Britain,10,9, McLaren,Cooper Climax,77,+3 laps,0
1965,Great Britain,11,24, Raby,Brabham BRM,73,+7 laps,0
1965,Great Britain,12,12, Gregory,BRM,70,+10 laps,0
1965,Great Britain,13,22, Attwood,Lotus BRM,63,+17 laps,0
1965,Great Britain,14,10, Rindt,Cooper Climax,63,DNF,0
1965,Great Britain,NC,23, Ireland,Lotus BRM,41,DNF,0
1965,Great Britain,NC,20, Rhodes,Cooper Climax,38,DNF,0
1965,Great Britain,NC,18, Anderson,Brabham Climax,33,DNF,0
1965,Great Britain,NC,14, Hulme,Brabham Climax,29,DNF,0
1965,Great Britain,NC,11, Ginther,Honda,26,DNF,0
1965,Great Britain,NC,2, Bandini,Ferrari,2,DNF,0
1965,Netherlands,1,6, Clark,Lotus Climax,80,2:03:59.100,9
1965,Netherlands,2,12, Stewart,BRM,80,+8.000s,6
1965,Netherlands,3,16, Gurney,Brabham Climax,80,+13.000s,4
1965,Netherlands,4,10, Hill,BRM,80,+45.100s,3
1965,Netherlands,5,14, Hulme,Brabham Climax,79,+1 lap,2
1965,Netherlands,6,22, Ginther,Honda,79,+1 lap,1
1965,Netherlands,7,2, Surtees,Ferrari,79,+1 lap,0
1965,Netherlands,8,8, Spence,Lotus Climax,79,+1 lap,0
1965,Netherlands,9,4, Bandini,Ferrari,79,+1 lap,0
1965,Netherlands,10,38, Ireland,Lotus BRM,78,+2 laps,0
1965,Netherlands,11,30, Gardner,Brabham BRM,77,+3 laps,0
1965,Netherlands,12,34, Attwood,Lotus BRM,77,+3 laps,0
1965,Netherlands,13,28, Siffert,Brabham BRM,55,+25 laps,0
1965,Netherlands,NC,20, Rindt,Cooper Climax,48,DNF,0
1965,Netherlands,NC,18, McLaren,Cooper Climax,36,DNF,0
1965,Netherlands,NC,26, Bonnier,Brabham Climax,16,DNF,0
1965,Netherlands,NC,36, Anderson,Brabham Climax,11,DNF,0
1965,Germany,1,1, Clark,Lotus Climax,15,2:07:52.400,9
1965,Germany,2,9, Hill,BRM,15,+15.900s,6
1965,Germany,3,5, Gurney,Brabham Climax,15,+21.400s,4
1965,Germany,4,12, Rindt,Cooper Climax,15,+209.600s,3
1965,Germany,5,4, Brabham,Brabham Climax,15,+281.200s,2
1965,Germany,6,8, Bandini,Ferrari,15,+308.600s,1
1965,Germany,7,16, Bonnier,Brabham Climax,15,+358.500s,0
1965,Germany,8,24, Gregory,BRM,14,+1 lap,0
1965,Germany,NC,7, Surtees,Ferrari,11,DNF,0
1965,Germany,NC,17, Siffert,Brabham BRM,9,DNF,0
1965,Germany,NC,3, Mitter,Lotus Climax,8,DNF,0
1965,Germany,NC,2, Spence,Lotus Climax,8,DNF,0
1965,Germany,NC,20, Attwood,Lotus BRM,7,DNF,0
1965,Germany,NC,11, McLaren,Cooper Climax,7,DNF,0
1965,Germany,NC,6, Hulme,Brabham Climax,5,DNF,0
1965,Germany,NC,22, Hawkins,Lotus Climax,4,DNF,0
1965,Germany,NC,19, Amon,Lotus BRM,3,DNF,0
1965,Germany,NC,10, Stewart,BRM,2,DNF,0
1965,Germany,NC,21, Gardner,Brabham BRM,0,DNF,0
1965,Italy,1,32, Stewart,BRM,76,2:04:52.800,9
1965,Italy,2,30, Hill,BRM,76,+3.300s,6
1965,Italy,3,12, Gurney,Brabham Climax,76,+16.500s,4
1965,Italy,4,4, Bandini,Ferrari,76,+75.900s,3
1965,Italy,5,16, McLaren,Cooper Climax,75,+1 lap,2
1965,Italy,6,40, Attwood,Lotus BRM,75,+1 lap,1
1965,Italy,7,42, Bonnier,Brabham Climax,74,+2 laps,0
1965,Italy,8,18, Rindt,Cooper Climax,74,+2 laps,0
1965,Italy,9,38, Ireland,Lotus BRM,74,+2 laps,0
1965,Italy,10,24, Clark,Lotus Climax,63,DNF,0
1965,Italy,11,26, Spence,Lotus Climax,62,DNF,0
1965,Italy,12,6, Vaccarella,Ferrari,58,DNF,0
1965,Italy,13,50, Bussinello,BRM,58,DNF,0
1965,Italy,14,20, Ginther,Honda,56,DNF,0
1965,Italy,NC,14, Hulme,Brabham Climax,46,DNF,0
1965,Italy,NC,46, Gardner,Brabham BRM,45,DNF,0
1965,Italy,NC,44, Siffert,Brabham BRM,43,DNF,0
1965,Italy,NC,28, Russo,Lotus Climax,37,DNF,0
1965,Italy,NC,8, Surtees,Ferrari,34,DNF,0
1965,Italy,NC,22, Bucknum,Honda,27,DNF,0
1965,Italy,NC,48, Gregory,BRM,22,DNF,0
1965,Italy,NC,10, Baghetti,Brabham Climax,12,DNF,0
1965,Italy,NC,52, Bassi,BRM,8,DNF,0
1965,United States,1,3, Hill,BRM,110,2:20:36.100,9
1965,United States,2,8, Gurney,Brabham Climax,110,+12.500s,6
1965,United States,3,7, Brabham,Brabham Climax,110,+57.500s,4
1965,United States,4,2, Bandini,Ferrari,109,+1 lap,3
1965,United States,5,14, Rodriguez,Ferrari,109,+1 lap,2
1965,United States,6,10, Rindt,Cooper Climax,108,+2 laps,1
1965,United States,7,11, Ginther,Honda,108,+2 laps,0
1965,United States,8,15, Bonnier,Brabham Climax,107,+3 laps,0
1965,United States,9,24, Bondurant,Ferrari,106,+4 laps,0
1965,United States,10,21, Attwood,Lotus BRM,101,+9 laps,0
1965,United States,11,16, Siffert,Brabham BRM,99,+11 laps,0
1965,United States,12,18, Solana,Lotus Climax,95,+15 laps,0
1965,United States,13,12, Bucknum,Honda,92,+18 laps,0
1965,United States,NC,4, Stewart,BRM,12,DNF,0
1965,United States,NC,9, McLaren,Cooper Climax,11,DNF,0
1965,United States,NC,5, Clark,Lotus Climax,11,DNF,0
1965,United States,NC,22, Ireland,Lotus BRM,9,DNF,0
1965,United States,NC,6, Spence,Lotus Climax,9,DNF,0
1965,Mexico,1,11, Ginther,Honda,65,2:08:32.100,9
1965,Mexico,2,8, Gurney,Brabham Climax,65,+2.890s,6
1965,Mexico,3,6, Spence,Lotus Climax,65,+60.150s,4
1965,Mexico,4,16, Siffert,Brabham BRM,65,+114.420s,3
1965,Mexico,5,12, Bucknum,Honda,64,+1 lap,2
1965,Mexico,6,21, Attwood,Lotus BRM,64,+1 lap,1
1965,Mexico,7,14, Rodriguez,Ferrari,62,+3 laps,0
1965,Mexico,8,2, Bandini,Ferrari,62,+3 laps,0
1965,Mexico,NC,3, Hill,BRM,56,DNF,0
1965,Mexico,NC,18, Solana,Lotus Climax,55,DNF,0
1965,Mexico,NC,15, Bonnier,Brabham Climax,43,DNF,0
1965,Mexico,NC,10, Rindt,Cooper Climax,39,DNF,0
1965,Mexico,NC,7, Brabham,Brabham Climax,38,DNF,0
1965,Mexico,NC,4, Stewart,BRM,35,DNF,0
1965,Mexico,NC,22, Bondurant,Lotus BRM,29,DNF,0
1965,Mexico,NC,9, McLaren,Cooper Climax,25,DNF,0
1965,Mexico,NC,5, Clark,Lotus Climax,8,DNF,0
1964,Monaco,1,8, Hill,BRM,100,2:41:19.500,9
1964,Monaco,2,7, Ginther,BRM,99,+1 lap,6
1964,Monaco,3,11, Arundell,Lotus Climax,97,+3 laps,4
1964,Monaco,4,12, Clark,Lotus Climax,96,DNF,3
1964,Monaco,5,19, Bonnier,Cooper Climax,96,+4 laps,2
1964,Monaco,6,18, Hailwood,Lotus BRM,96,+4 laps,1
1964,Monaco,7,16, Anderson,Brabham Climax,86,DNF,0
1964,Monaco,8,24, Siffert,Lotus BRM,78,+22 laps,0
1964,Monaco,9,9, Hill,Cooper Climax,70,DNF,0
1964,Monaco,10,20, Bandini,Ferrari,67,DNF,0
1964,Monaco,NC,6, Gurney,Brabham Climax,61,DNF,0
1964,Monaco,NC,4, Trintignant,BRM,53,DNF,0
1964,Monaco,NC,5, Brabham,Brabham Climax,29,DNF,0
1964,Monaco,NC,10, McLaren,Cooper Climax,17,DNF,0
1964,Monaco,NC,21, Surtees,Ferrari,14,DNF,0
1964,Monaco,NC,15, Taylor,BRP BRM,7,DNF,0
1964,Netherlands,1,18, Clark,Lotus Climax,80,2:07:35.400,9
1964,Netherlands,2,2, Surtees,Ferrari,80,+53.600s,6
1964,Netherlands,3,20, Arundell,Lotus Climax,79,+1 lap,4
1964,Netherlands,4,6, Hill,BRM,79,+1 lap,3
1964,Netherlands,5,10, Amon,Lotus BRM,79,+1 lap,2
1964,Netherlands,6,34, Anderson,Brabham Climax,78,+2 laps,1
1964,Netherlands,7,24, McLaren,Cooper Climax,78,+2 laps,0
1964,Netherlands,8,22, Hill,Cooper Climax,76,+4 laps,0
1964,Netherlands,9,26, Bonnier,Brabham Climax,76,+4 laps,0
1964,Netherlands,10,32, Baghetti,BRM,74,+6 laps,0
1964,Netherlands,11,8, Ginther,BRM,64,+16 laps,0
1964,Netherlands,12,12, Hailwood,Lotus BRM,57,DNF,0
1964,Netherlands,13,36, Siffert,Brabham BRM,55,+25 laps,0
1964,Netherlands,NC,14, Brabham,Brabham Climax,44,DNF,0
1964,Netherlands,NC,4, Bandini,Ferrari,25,DNF,0
1964,Netherlands,NC,16, Gurney,Brabham Climax,23,DNF,0
1964,Netherlands,NC,28, de Beaufort,Porsche,8,DNF,0
1964,Belgium,1,23, Clark,Lotus Climax,32,2:06:40.500,9
1964,Belgium,2,20, McLaren,Cooper Climax,32,+3.400s,6
1964,Belgium,3,14, Brabham,Brabham Climax,32,+48.100s,4
1964,Belgium,4,2, Ginther,BRM,32,+118.600s,3
1964,Belgium,5,1, Hill,BRM,31,DNF,2
1964,Belgium,6,15, Gurney,Brabham Climax,31,DNF,1
1964,Belgium,7,4, Taylor,BRP BRM,31,+1 lap,0
1964,Belgium,8,6, Baghetti,BRM,31,+1 lap,0
1964,Belgium,9,24, Arundell,Lotus Climax,28,+4 laps,0
1964,Belgium,10,3, Ireland,BRP BRM,28,+4 laps,0
1964,Belgium,DQ,29, Revson,Lotus BRM,27,DSQ,0
1964,Belgium,NC,17, Siffert,Brabham BRM,13,DNF,0
1964,Belgium,NC,21, Hill,Cooper Climax,13,DNF,0
1964,Belgium,NC,11, Bandini,Ferrari,11,DNF,0
1964,Belgium,NC,28, Pilette,Scirocco Climax,10,DNF,0
1964,Belgium,NC,16, Bonnier,Brabham BRM,7,DNF,0
1964,Belgium,NC,27, Amon,Lotus BRM,3,DNF,0
1964,Belgium,NC,10, Surtees,Ferrari,3,DNF,0
1964,France,1,22, Gurney,Brabham Climax,57,2:07:49.100,9
1964,France,2,8, Hill,BRM,57,+24.100s,6
1964,France,3,20, Brabham,Brabham Climax,57,+24.900s,4
1964,France,4,4, Arundell,Lotus Climax,57,+70.600s,3
1964,France,5,10, Ginther,BRM,57,+132.100s,2
1964,France,6,12, McLaren,Cooper Climax,56,+1 lap,1
1964,France,7,14, Hill,Cooper Climax,56,+1 lap,0
1964,France,8,6, Hailwood,Lotus BRM,56,+1 lap,0
1964,France,9,26, Bandini,Ferrari,55,+2 laps,0
1964,France,10,34, Amon,Lotus BRM,53,+4 laps,0
1964,France,11,28, Trintignant,BRM,52,+5 laps,0
1964,France,12,19, Anderson,Brabham Climax,50,+7 laps,0
1964,France,NC,16, Ireland,BRP BRM,31,DNF,0
1964,France,NC,2, Clark,Lotus Climax,31,DNF,0
1964,France,NC,24, Surtees,Ferrari,6,DNF,0
1964,France,NC,18, Taylor,BRP BRM,6,DNF,0
1964,France,NC,30, Siffert,Brabham BRM,4,DNF,0
1964,Great Britain,1,1, Clark,Lotus Climax,80,2:15:07.000,9
1964,Great Britain,2,3, Hill,BRM,80,+2.800s,6
1964,Great Britain,3,7, Surtees,Ferrari,80,+80.600s,4
1964,Great Britain,4,5, Brabham,Brabham Climax,79,+1 lap,3
1964,Great Britain,5,8, Bandini,Ferrari,78,+2 laps,2
1964,Great Britain,6,10, Hill,Cooper Climax,78,+2 laps,1
1964,Great Britain,7,19, Anderson,Brabham Climax,78,+2 laps,0
1964,Great Britain,8,4, Ginther,BRM,77,+3 laps,0
1964,Great Britain,9,2, Spence,Lotus Climax,77,+3 laps,0
1964,Great Britain,10,11, Ireland,BRP BRM,77,+3 laps,0
1964,Great Britain,11,20, Siffert,Brabham BRM,76,+4 laps,0
1964,Great Britain,12,18, Baghetti,BRM,76,+4 laps,0
1964,Great Britain,13,6, Gurney,Brabham Climax,75,+5 laps,0
1964,Great Britain,14,22, Taylor,Cooper Ford,56,+24 laps,0
1964,Great Britain,NC,16, Bonnier,Brabham BRM,46,DNF,0
1964,Great Britain,NC,24, Revson,Lotus BRM,43,DNF,0
1964,Great Britain,NC,23, Raby,Brabham BRM,37,DNF,0
1964,Great Britain,NC,17, Maggs,BRM,37,DNF,0
1964,Great Britain,NC,12, Taylor,Lotus BRM,22,DNF,0
1964,Great Britain,NC,14, Hailwood,Lotus BRM,16,DNF,0
1964,Great Britain,NC,15, Amon,Lotus BRM,9,DNF,0
1964,Great Britain,NC,9, McLaren,Cooper Climax,6,DNF,0
1964,Great Britain,NC,26, Gardner,Brabham Ford,0,DNF,0
1964,Germany,1,7, Surtees,Ferrari,15,2:12:04.800,9
1964,Germany,2,3, Hill,BRM,15,+75.600s,6
1964,Germany,3,8, Bandini,Ferrari,15,+292.800s,4
1964,Germany,4,19, Siffert,Brabham BRM,15,+323.100s,3
1964,Germany,5,22, Trintignant,BRM,14,DNF,2
1964,Germany,6,26, Maggs,BRM,14,+1 lap,1
1964,Germany,7,4, Ginther,BRM,14,+1 lap,0
1964,Germany,8,2, Spence,Lotus Climax,14,+1 lap,0
1964,Germany,9,23, Mitter,Lotus Climax,14,+1 lap,0
1964,Germany,10,5, Gurney,Brabham Climax,14,+1 lap,0
1964,Germany,11,14, Amon,Lotus BRM,12,DNF,0
1964,Germany,12,6, Brabham,Brabham Climax,11,DNF,0
1964,Germany,13,20, Bucknum,Honda,11,DNF,0
1964,Germany,14,27, Revson,Lotus BRM,10,DNF,0
1964,Germany,NC,1, Clark,Lotus Climax,7,DNF,0
1964,Germany,NC,9, McLaren,Cooper Climax,4,DNF,0
1964,Germany,NC,16, Anderson,Brabham Climax,4,DNF,0
1964,Germany,NC,12, Barth,Cooper Climax,3,DNF,0
1964,Germany,NC,18, Baghetti,BRM,2,DNF,0
1964,Germany,NC,10, Hill,Cooper Climax,1,DNF,0
1964,Germany,NC,15, Hailwood,Lotus BRM,0,DNF,0
1964,Germany,NC,11, Bonnier,Brabham BRM,0,DNF,0
1964,Austria,1,8, Bandini,Ferrari,105,2:06:18.230,9
1964,Austria,2,4, Ginther,BRM,105,+6.180s,6
1964,Austria,3,22, Anderson,Brabham Climax,102,+3 laps,4
1964,Austria,4,19, Maggs,BRM,102,+3 laps,3
1964,Austria,5,14, Ireland,BRP BRM,102,+3 laps,2
1964,Austria,6,11, Bonnier,Brabham Climax,101,+4 laps,1
1964,Austria,7,18, Baghetti,BRM,96,+9 laps,0
1964,Austria,8,17, Hailwood,Lotus BRM,95,+10 laps,0
1964,Austria,9,6, Brabham,Brabham Climax,76,+29 laps,0
1964,Austria,NC,12, Rindt,Brabham BRM,58,DNF,0
1964,Austria,NC,10, Hill,Cooper Climax,58,DNF,0
1964,Austria,NC,5, Gurney,Brabham Climax,47,DNF,0
1964,Austria,NC,9, McLaren,Cooper Climax,43,DNF,0
1964,Austria,NC,2, Spence,Lotus Climax,41,DNF,0
1964,Austria,NC,1, Clark,Lotus Climax,40,DNF,0
1964,Austria,NC,15, Taylor,BRP BRM,21,DNF,0
1964,Austria,NC,20, Siffert,Brabham BRM,18,DNF,0
1964,Austria,NC,7, Surtees,Ferrari,8,DNF,0
1964,Austria,NC,16, Amon,Lotus Climax,7,DNF,0
1964,Austria,NC,3, Hill,BRM,5,DNF,0
1964,Italy,1,2, Surtees,Ferrari,78,2:10:51.800,9
1964,Italy,2,26, McLaren,Cooper Climax,78,+66.000s,6
1964,Italy,3,4, Bandini,Ferrari,77,+1 lap,4
1964,Italy,4,20, Ginther,BRM,77,+1 lap,3
1964,Italy,5,46, Ireland,BRP BRM,77,+1 lap,2
1964,Italy,6,10, Spence,Lotus Climax,77,+1 lap,1
1964,Italy,7,12, Siffert,Brabham BRM,77,+1 lap,0
1964,Italy,8,30, Baghetti,BRM,77,+1 lap,0
1964,Italy,9,6, Scarfiotti,Ferrari,77,+1 lap,0
1964,Italy,10,16, Gurney,Brabham Climax,75,+3 laps,0
1964,Italy,11,22, Anderson,Brabham Climax,75,+3 laps,0
1964,Italy,12,34, Bonnier,Brabham Climax,74,+4 laps,0
1964,Italy,13,38, Revson,Lotus BRM,72,+6 laps,0
1964,Italy,14,14, Brabham,Brabham Climax,59,DNF,0
1964,Italy,NC,8, Clark,Lotus Climax,27,DNF,0
1964,Italy,NC,50, de Araujo Cabral,Derrington-Francis ATS,24,DNF,0
1964,Italy,NC,48, Trintignant,BRM,21,DNF,0
1964,Italy,NC,28, Bucknum,Honda,12,DNF,0
1964,Italy,NC,40, Hailwood,Lotus BRM,4,DNF,0
1964,Italy,NC,18, Hill,BRM,0,DNF,0
1964,United States,1,3, Hill,BRM,110,2:16:38.000,9
1964,United States,2,7, Surtees,Ferrari,110,+30.500s,6
1964,United States,3,22, Siffert,Brabham BRM,109,+1 lap,4
1964,United States,4,4, Ginther,BRM,107,+3 laps,3
1964,United States,5,17, Hansgen,Lotus Climax,107,+3 laps,2
1964,United States,6,12, Taylor,BRP BRM,106,+4 laps,1
1964,United States,7,2, Spence,Lotus Climax,,SHC,0
1964,United States,7,2, Clark,Lotus Climax,102,DNF,0
1964,United States,8,14, Hailwood,Lotus BRM,101,DNF,0
1964,United States,NC,6, Gurney,Brabham Climax,69,DNF,0
1964,United States,NC,23, Sharp,Brabham BRM,65,+45 laps,0
1964,United States,NC,8, Bandini,Ferrari,58,DNF,0
1964,United States,NC,1, Clark,Lotus Climax,,SHC,0
1964,United States,NC,1, Spence,Lotus Climax,54,DNF,0
1964,United States,NC,28, Bucknum,Honda,50,DNF,0
1964,United States,NC,15, Amon,Lotus BRM,47,DNF,0
1964,United States,NC,16, Bonnier,Brabham Climax,37,DNF,0
1964,United States,NC,9, McLaren,Cooper Climax,26,DNF,0
1964,United States,NC,5, Brabham,Brabham Climax,14,DNF,0
1964,United States,NC,10, Hill,Cooper Climax,4,DNF,0
1964,United States,NC,11, Ireland,BRP BRM,2,DNF,0
1964,Mexico,1,6, Gurney,Brabham Climax,65,2:09:50.320,9
1964,Mexico,2,7, Surtees,Ferrari,65,+68.940s,6
1964,Mexico,3,8, Bandini,Ferrari,65,+69.630s,4
1964,Mexico,4,2, Spence,Lotus Climax,65,+81.860s,3
1964,Mexico,5,1, Clark,Lotus Climax,64,DNF,2
1964,Mexico,6,18, Rodriguez,Ferrari,64,+1 lap,1
1964,Mexico,7,9, McLaren,Cooper Climax,64,+1 lap,0
1964,Mexico,8,4, Ginther,BRM,64,+1 lap,0
1964,Mexico,9,10, Hill,Cooper Climax,63,DNF,0
1964,Mexico,10,17, Solana,Lotus Climax,63,+2 laps,0
1964,Mexico,11,3, Hill,BRM,63,+2 laps,0
1964,Mexico,12,11, Ireland,BRP BRM,61,+4 laps,0
1964,Mexico,13,23, Sharp,Brabham BRM,60,+5 laps,0
1964,Mexico,NC,15, Amon,Lotus BRM,45,DNF,0
1964,Mexico,NC,5, Brabham,Brabham Climax,44,DNF,0
1964,Mexico,NC,14, Hailwood,Lotus BRM,11,DNF,0
1964,Mexico,NC,22, Siffert,Brabham BRM,10,DNF,0
1964,Mexico,NC,16, Bonnier,Brabham Climax,9,DNF,0
1964,Mexico,NC,12, Taylor,BRP BRM,5,DNF,0
1963,Monaco,1,6, Hill,BRM,100,2:41:49.700,9
1963,Monaco,2,5, Ginther,BRM,100,+4.600s,6
1963,Monaco,3,7, McLaren,Cooper Climax,100,+12.800s,4
1963,Monaco,4,21, Surtees,Ferrari,100,+14.100s,3
1963,Monaco,5,8, Maggs,Cooper Climax,98,+2 laps,2
1963,Monaco,6,10, Taylor,Lotus Climax,98,+2 laps,1
1963,Monaco,7,11, Bonnier,Cooper Climax,94,+6 laps,0
1963,Monaco,8,9, Clark,Lotus Climax,78,DNF,0
1963,Monaco,9,3, Brabham,Lotus Climax,77,DNF,0
1963,Monaco,NC,14, Ireland,Lotus BRM,40,DNF,0
1963,Monaco,NC,20, Mairesse,Ferrari,37,DNF,0
1963,Monaco,NC,17, Trintignant,Lola Climax,34,DNF,0
1963,Monaco,NC,4, Gurney,Brabham Climax,25,DNF,0
1963,Monaco,NC,12, Hall,Lotus BRM,20,DNF,0
1963,Monaco,NC,25, Siffert,Lotus BRM,3,DNF,0
1963,Belgium,1,1, Clark,Lotus Climax,32,2:27:47.600,9
1963,Belgium,2,14, McLaren,Cooper Climax,32,+294.000s,6
1963,Belgium,3,18, Gurney,Brabham Climax,31,+1 lap,4
1963,Belgium,4,8, Ginther,BRM,31,+1 lap,3
1963,Belgium,5,12, Bonnier,Cooper Climax,30,+2 laps,2
1963,Belgium,6,29, de Beaufort,Porsche,30,+2 laps,1
1963,Belgium,7,15, Maggs,Cooper Climax,27,DNF,0
1963,Belgium,8,24, Settember,Scirocco BRM,25,DNF,0
1963,Belgium,NC,9, Surtees,Ferrari,19,DNF,0
1963,Belgium,NC,7, Hill,BRM,17,DNF,0
1963,Belgium,NC,22, Bianchi,Lola Climax,17,DNF,0
1963,Belgium,NC,5, Hall,Lotus BRM,16,DNF,0
1963,Belgium,NC,28, Siffert,Lotus BRM,16,DNF,0
1963,Belgium,NC,26, Hill,ATS,13,DNF,0
1963,Belgium,NC,17, Brabham,Brabham Climax,12,DNF,0
1963,Belgium,NC,21, Amon,Lola Climax,10,DNF,0
1963,Belgium,NC,4, Ireland,BRP BRM,9,DNF,0
1963,Belgium,NC,27, Baghetti,ATS,7,DNF,0
1963,Belgium,NC,10, Mairesse,Ferrari,7,DNF,0
1963,Belgium,NC,2, Taylor,Lotus Climax,5,DNF,0
1963,Netherlands,1,6, Clark,Lotus Climax,80,2:08:13.700,9
1963,Netherlands,2,18, Gurney,Brabham Climax,79,+1 lap,6
1963,Netherlands,3,2, Surtees,Ferrari,79,+1 lap,4
1963,Netherlands,4,30, Ireland,BRP BRM,79,+1 lap,3
1963,Netherlands,5,14, Ginther,BRM,79,+1 lap,2
1963,Netherlands,6,4, Scarfiotti,Ferrari,78,+2 laps,1
1963,Netherlands,7,36, Siffert,Lotus BRM,77,+3 laps,0
1963,Netherlands,8,42, Hall,Lotus BRM,77,+3 laps,0
1963,Netherlands,9,32, de Beaufort,Porsche,75,+5 laps,0
1963,Netherlands,NC,12, Hill,BRM,69,DNF,0
1963,Netherlands,NC,16, Brabham,Brabham Climax,68,DNF,0
1963,Netherlands,10,8, Taylor,Lotus Climax,66,+14 laps,0
1963,Netherlands,11,28, Bonnier,Cooper Climax,56,+24 laps,0
1963,Netherlands,NC,10, Amon,Lola Climax,29,DNF,0
1963,Netherlands,NC,26, Baghetti,ATS,17,DNF,0
