year,race,position,number,driver,car,laps,time,points
1984,Great Britain,4,11, de Angelis,,70,+1 lap,3
1984,Great Britain,5,27, Alboreto,,70,+1 lap,2
1984,Great Britain,6,28, Arnoux,,70,+1 lap,1
1984,Great Britain,7,1, Piquet,,70,+1 lap,0
1984,Great Britain,8,15, Tambay,,69,DNF,0
1984,Great Britain,9,24, Ghinzani,,68,+3 laps,0
1984,Great Britain,10,26, de Cesaris,,68,+3 laps,0
1984,Great Britain,11,17, Surer,,67,+4 laps,0
1984,Great Britain,12,22, Patrese,,66,DNF,0
1984,Great Britain,NC,21, Rothengatter,,62,+9 laps,0
1984,Great Britain,NC,25, Hesnault,,43,DNF,0
1984,Great Britain,NC,7, Prost,,37,DNF,0
1984,Great Britain,NC,12, Mansell,,24,DNF,0
1984,Great Britain,NC,18, Boutsen,,24,DNF,0
1984,Great Britain,NC,5, Laffite,,14,DNF,0
1984,Great Britain,NC,10, Palmer,,10,DNF,0
1984,Great Britain,NC,2, Fabi,,9,DNF,0
1984,Great Britain,NC,14, Winkelhock,,8,DNF,0
1984,Great Britain,NC,6, Rosberg,,5,DNF,0
1984,Germany,1,7, Prost,,44,1:24:43.210,9
1984,Germany,2,8, Lauda,,44,+3.149s,6
1984,Germany,3,16, Warwick,,44,+36.423s,4
1984,Germany,4,12, Mansell,,44,+51.663s,3
1984,Germany,5,15, Tambay,,44,+71.949s,2
1984,Germany,6,28, Arnoux,,43,+1 lap,1
1984,Germany,7,26, de Cesaris,,43,+1 lap,0
1984,Germany,8,25, Hesnault,,43,+1 lap,0
1984,Germany,9,21, Rothengatter,,40,+4 laps,0
1984,Germany,NC,14, Winkelhock,,31,DNF,0
1984,Germany,NC,23, Cheever,,29,DNF,0
1984,Germany,NC,2, Fabi,,28,DNF,0
1984,Germany,NC,1, Piquet,,23,DNF,0
1984,Germany,NC,22, Patrese,,16,DNF,0
1984,Germany,NC,24, Ghinzani,,14,DNF,0
1984,Germany,NC,30, Gartner,,13,DNF,0
1984,Germany,NC,27, Alboreto,,13,DNF,0
1984,Germany,NC,10, Palmer,,11,DNF,0
1984,Germany,NC,6, Rosberg,,10,DNF,0
1984,Germany,NC,5, Laffite,,10,DNF,0
1984,Germany,NC,18, Boutsen,,8,DNF,0
1984,Germany,NC,11, de Angelis,,8,DNF,0
1984,Germany,NC,9, Alliot,,7,DNF,0
1984,Germany,NC,19, Senna,,4,DNF,0
1984,Germany,NC,17, Surer,,1,DNF,0
1984,Austria,1,8, Lauda,,51,1:21:12.851,9
1984,Austria,2,1, Piquet,,51,+23.525s,6
1984,Austria,3,27, Alboreto,,51,+48.998s,4
1984,Austria,4,2, Fabi,,51,+56.312s,3
1984,Austria,5,18, Boutsen,,50,+1 lap,2
1984,Austria,6,17, Surer,,50,+1 lap,1
1984,Austria,7,28, Arnoux,,50,+1 lap,0
1984,Austria,8,25, Hesnault,,49,+2 laps,0
1984,Austria,9,10, Palmer,,49,+2 laps,0
1984,Austria,10,22, Patrese,,48,DNF,0
1984,Austria,11,9, Alliot,,48,+3 laps,0
1984,Austria,12,31, Berger,,48,+3 laps,0
1984,Austria,NC,15, Tambay,,42,DNF,0
1984,Austria,NC,19, Senna,,35,DNF,0
1984,Austria,NC,12, Mansell,,32,DNF,0
1984,Austria,NC,7, Prost,,28,DNF,0
1984,Austria,NC,11, de Angelis,,28,DNF,0
1984,Austria,NC,21, Rothengatter,,23,DNF,0
1984,Austria,NC,23, Cheever,,18,DNF,0
1984,Austria,NC,16, Warwick,,17,DNF,0
1984,Austria,NC,26, de Cesaris,,15,DNF,0
1984,Austria,NC,6, Rosberg,,15,DNF,0
1984,Austria,NC,5, Laffite,,12,DNF,0
1984,Austria,NC,30, Gartner,,6,DNF,0
1984,Austria,NC,24, Ghinzani,,4,DNF,0
1984,Netherlands,1,7, Prost,,71,1:37:21.468,9
1984,Netherlands,2,8, Lauda,,71,+10.283s,6
1984,Netherlands,3,12, Mansell,,71,+79.544s,4
1984,Netherlands,4,11, de Angelis,,70,+1 lap,3
1984,Netherlands,5,2, Fabi,,70,+1 lap,2
1984,Netherlands,6,15, Tambay,,70,+1 lap,1
1984,Netherlands,7,25, Hesnault,,69,+2 laps,0
1984,Netherlands,8,6, Rosberg,,68,DNF,0
1984,Netherlands,9,10, Palmer,,67,+4 laps,0
1984,Netherlands,10,9, Alliot,,67,+4 laps,0
1984,Netherlands,11,28, Arnoux,,66,DNF,0
1984,Netherlands,12,30, Gartner,,66,+5 laps,0
1984,Netherlands,13,23, Cheever,,65,DNF,0
1984,Netherlands,NC,18, Boutsen,,59,DNF,0
1984,Netherlands,NC,21, Rothengatter,,53,DNF,0
1984,Netherlands,NC,22, Patrese,,51,DNF,0
1984,Netherlands,NC,26, de Cesaris,,31,DNF,0
1984,Netherlands,NC,5, Laffite,,23,DNF,0
1984,Netherlands,NC,16, Warwick,,23,DNF,0
1984,Netherlands,NC,14, Winkelhock,,22,DNF,0
1984,Netherlands,NC,19, Senna,,19,DNF,0
1984,Netherlands,NC,17, Surer,,17,DNF,0
1984,Netherlands,NC,1, Piquet,,10,DNF,0
1984,Netherlands,NC,24, Ghinzani,,8,DNF,0
1984,Netherlands,NC,27, Alboreto,,7,DNF,0
1984,Italy,1,8, Lauda,,51,1:20:29.065,9
1984,Italy,2,27, Alboreto,,51,+24.249s,6
1984,Italy,3,22, Patrese,,50,+1 lap,4
1984,Italy,4,19, Johansson,,49,+2 laps,3
1984,Italy,5,30, Gartner,,49,+2 laps,0
1984,Italy,6,31, Berger,,49,+2 laps,0
1984,Italy,7,24, Ghinzani,,48,DNF,0
1984,Italy,8,21, Rothengatter,,48,+3 laps,0
1984,Italy,NC,23, Cheever,,45,DNF,0
1984,Italy,NC,18, Boutsen,,45,DNF,0
1984,Italy,NC,15, Tambay,,43,DNF,0
1984,Italy,NC,2, Fabi,,43,DNF,0
1984,Italy,NC,17, Surer,,43,DNF,0
1984,Italy,NC,16, Warwick,,31,DNF,0
1984,Italy,NC,10, Palmer,,20,DNF,0
1984,Italy,NC,1, Piquet,,15,DNF,0
1984,Italy,NC,11, de Angelis,,14,DNF,0
1984,Italy,NC,12, Mansell,,13,DNF,0
1984,Italy,NC,5, Laffite,,10,DNF,0
1984,Italy,NC,6, Rosberg,,8,DNF,0
1984,Italy,NC,26, de Cesaris,,7,DNF,0
1984,Italy,NC,25, Hesnault,,7,DNF,0
1984,Italy,NC,9, Alliot,,6,DNF,0
1984,Italy,NC,28, Arnoux,,5,DNF,0
1984,Italy,NC,7, Prost,,3,DNF,0
1984,Europe,1,7, Prost,,67,1:35:13.284,9
1984,Europe,2,27, Alboreto,,67,+23.911s,6
1984,Europe,3,1, Piquet,,67,+24.922s,4
1984,Europe,4,8, Lauda,,67,+43.086s,3
1984,Europe,5,28, Arnoux,,67,+61.430s,2
1984,Europe,6,22, Patrese,,66,+1 lap,1
1984,Europe,7,26, de Cesaris,,65,+2 laps,0
1984,Europe,8,21, Baldi,,65,+2 laps,0
1984,Europe,9,18, Boutsen,,64,DNF,0
1984,Europe,10,25, Hesnault,,64,+3 laps,0
1984,Europe,11,16, Warwick,,61,DNF,0
1984,Europe,NC,30, Gartner,,60,DNF,0
1984,Europe,NC,2, Fabi,,57,DNF,0
1984,Europe,NC,12, Mansell,,51,DNF,0
1984,Europe,NC,15, Tambay,,47,DNF,0
1984,Europe,NC,23, Cheever,,37,DNF,0
1984,Europe,NC,9, Alliot,,37,DNF,0
1984,Europe,NC,10, Palmer,,35,DNF,0
1984,Europe,NC,5, Laffite,,27,DNF,0
1984,Europe,NC,11, de Angelis,,25,DNF,0
1984,Europe,NC,20, Johansson,,17,DNF,0
1984,Portugal,1,7, Prost,,70,1:41:11.753,9
1984,Portugal,2,8, Lauda,,70,+13.425s,6
1984,Portugal,3,19, Senna,,70,+20.042s,4
1984,Portugal,4,27, Alboreto,,70,+20.317s,3
1984,Portugal,5,11, de Angelis,,70,+92.169s,2
1984,Portugal,6,1, Piquet,,69,+1 lap,1
1984,Portugal,7,15, Tambay,,69,+1 lap,0
1984,Portugal,8,22, Patrese,,69,+1 lap,0
1984,Portugal,9,28, Arnoux,,69,+1 lap,0
1984,Portugal,10,2, Winkelhock,,69,+1 lap,0
1984,Portugal,11,20, Johansson,,69,+1 lap,0
1984,Portugal,12,26, de Cesaris,,69,+1 lap,0
1984,Portugal,13,14, Berger,,68,+2 laps,0
1984,Portugal,14,5, Laffite,,67,+3 laps,0
1984,Portugal,15,21, Baldi,,66,+4 laps,0
1984,Portugal,16,30, Gartner,,65,DNF,0
1984,Portugal,17,23, Cheever,,64,+6 laps,0
1984,Portugal,NC,24, Ghinzani,,60,DNF,0
1984,Portugal,NC,12, Mansell,,52,DNF,0
1984,Portugal,NC,16, Warwick,,51,DNF,0
1984,Portugal,NC,33, Streiff,,48,DNF,0
1984,Portugal,NC,6, Rosberg,,39,DNF,0
1984,Portugal,NC,25, Hesnault,,31,DNF,0
1984,Portugal,NC,18, Boutsen,,24,DNF,0
1984,Portugal,NC,10, Palmer,,19,DNF,0
1984,Portugal,NC,17, Surer,,8,DNF,0
1984,Portugal,NC,9, Alliot,,2,DNF,0
1983,Brazil,1,5, Piquet,,63,1:48:27.731,9
1983,Brazil,3,8, Lauda,,63,+51.883s,4
1983,Brazil,4,2, Laffite,,63,+73.951s,3
1983,Brazil,5,27, Tambay,,63,+78.117s,2
1983,Brazil,6,29, Surer,,63,+78.207s,1
1983,Brazil,7,15, Prost,,62,+1 lap,0
1983,Brazil,8,35, Warwick,,62,+1 lap,0
1983,Brazil,9,30, Serra,,62,+1 lap,0
1983,Brazil,10,28, Arnoux,,62,+1 lap,0
1983,Brazil,11,4, Sullivan,,62,+1 lap,0
1983,Brazil,12,12, Mansell,,61,+2 laps,0
1983,Brazil,13,34, Cecotto,,60,+3 laps,0
1983,Brazil,14,17, Salazar,,59,+4 laps,0
1983,Brazil,15,9, Winkelhock,,59,+4 laps,0
1983,Brazil,NC,33, Guerrero,,53,+10 laps,0
1983,Brazil,NC,16, Cheever,,41,DNF,0
1983,Brazil,NC,7, Watson,,34,DNF,0
1983,Brazil,NC,26, Boesel,,25,DNF,0
1983,Brazil,NC,23, Baldi,,23,DNF,0
1983,Brazil,NC,25, Jarier,,22,DNF,0
1983,Brazil,NC,6, Patrese,,19,DNF,0
1983,Brazil,NC,31, Fabi,,17,DNF,0
1983,Brazil,NC,36, Giacomelli,,16,DNF,0
1983,Brazil,NC,3, Alboreto,,7,DNF,0
1983,Usa West,1,7, Watson,,75,1:53:34.889,9
1983,Usa West,2,8, Lauda,,75,+27.993s,6
1983,Usa West,3,28, Arnoux,,75,+73.638s,4
1983,Usa West,4,2, Laffite,,74,+1 lap,3
1983,Usa West,5,29, Surer,,74,+1 lap,2
1983,Usa West,6,34, Cecotto,,74,+1 lap,1
1983,Usa West,7,26, Boesel,,73,+2 laps,0
1983,Usa West,8,4, Sullivan,,73,+2 laps,0
1983,Usa West,9,3, Alboreto,,73,+2 laps,0
1983,Usa West,10,6, Patrese,,72,DNF,0
1983,Usa West,11,15, Prost,,72,+3 laps,0
1983,Usa West,12,12, Mansell,,72,+3 laps,0
1983,Usa West,NC,16, Cheever,,67,DNF,0
1983,Usa West,NC,30, Jones,,58,DNF,0
1983,Usa West,NC,5, Piquet,,51,DNF,0
1983,Usa West,NC,22, de Cesaris,,48,DNF,0
1983,Usa West,NC,11, de Angelis,,29,DNF,0
1983,Usa West,NC,33, Guerrero,,27,DNF,0
1983,Usa West,NC,25, Jarier,,26,DNF,0
1983,Usa West,NC,36, Giacomelli,,26,DNF,0
1983,Usa West,NC,23, Baldi,,26,DNF,0
1983,Usa West,NC,27, Tambay,,25,DNF,0
1983,Usa West,NC,1, Rosberg,,25,DNF,0
1983,Usa West,NC,17, Salazar,,25,DNF,0
1983,Usa West,NC,35, Warwick,,11,DNF,0
1983,Usa West,NC,9, Winkelhock,,3,DNF,0
1983,France,1,15, Prost,,54,1:34:13.913,9
1983,France,2,5, Piquet,,54,+29.720s,6
1983,France,3,16, Cheever,,54,+40.232s,4
1983,France,4,27, Tambay,,54,+66.880s,3
1983,France,5,1, Rosberg,,53,+1 lap,2
1983,France,6,2, Laffite,,53,+1 lap,1
1983,France,7,28, Arnoux,,53,+1 lap,0
1983,France,8,3, Alboreto,,53,+1 lap,0
1983,France,9,25, Jarier,,53,+1 lap,0
1983,France,10,29, Surer,,53,+1 lap,0
1983,France,11,34, Cecotto,,52,+2 laps,0
1983,France,12,22, de Cesaris,,50,+4 laps,0
1983,France,13,36, Giacomelli,,49,DNF,0
1983,France,NC,26, Boesel,,47,DNF,0
1983,France,NC,31, Fabi,,36,DNF,0
1983,France,NC,9, Winkelhock,,36,DNF,0
1983,France,NC,8, Lauda,,29,DNF,0
1983,France,NC,23, Baldi,,28,DNF,0
1983,France,NC,30, Serra,,26,DNF,0
1983,France,NC,33, Guerrero,,23,DNF,0
1983,France,NC,4, Sullivan,,21,DNF,0
1983,France,NC,11, de Angelis,,20,DNF,0
1983,France,NC,6, Patrese,,19,DNF,0
1983,France,NC,35, Warwick,,14,DNF,0
1983,France,NC,12, Mansell,,6,DNF,0
1983,France,NC,7, Watson,,3,DNF,0
1983,San Marino,1,27, Tambay,,60,1:37:52.460,9
1983,San Marino,2,15, Prost,,60,+48.781s,6
1983,San Marino,3,28, Arnoux,,59,+1 lap,4
1983,San Marino,4,1, Rosberg,,59,+1 lap,3
1983,San Marino,5,7, Watson,,59,+1 lap,2
1983,San Marino,6,29, Surer,,59,+1 lap,1
1983,San Marino,7,2, Laffite,,59,+1 lap,0
1983,San Marino,8,30, Serra,,58,+2 laps,0
1983,San Marino,9,26, Boesel,,58,+2 laps,0
1983,San Marino,10,23, Baldi,,57,DNF,0
1983,San Marino,11,9, Winkelhock,,57,+3 laps,0
1983,San Marino,12,12, Mansell,,56,DNF,0
1983,San Marino,NC,6, Patrese,,54,DNF,0
1983,San Marino,NC,22, de Cesaris,,45,DNF,0
1983,San Marino,NC,11, de Angelis,,43,DNF,0
1983,San Marino,NC,5, Piquet,,41,DNF,0
1983,San Marino,NC,25, Jarier,,39,DNF,0
1983,San Marino,NC,4, Sullivan,,37,DNF,0
1983,San Marino,NC,35, Warwick,,27,DNF,0
1983,San Marino,NC,31, Fabi,,20,DNF,0
1983,San Marino,NC,36, Giacomelli,,20,DNF,0
1983,San Marino,NC,8, Lauda,,11,DNF,0
1983,San Marino,NC,34, Cecotto,,11,DNF,0
1983,San Marino,NC,3, Alboreto,,10,DNF,0
1983,San Marino,NC,33, Guerrero,,3,DNF,0
1983,San Marino,NC,16, Cheever,,1,DNF,0
1983,Monaco,1,1, Rosberg,,76,1:56:38.121,9
1983,Monaco,2,5, Piquet,,76,+18.475s,6
1983,Monaco,3,15, Prost,,76,+31.366s,4
1983,Monaco,4,27, Tambay,,76,+64.297s,3
1983,Monaco,5,4, Sullivan,,74,+2 laps,2
1983,Monaco,6,23, Baldi,,74,+2 laps,1
1983,Monaco,7,30, Serra,,74,+2 laps,0
1983,Monaco,NC,6, Patrese,,64,DNF,0
1983,Monaco,NC,2, Laffite,,53,DNF,0
1983,Monaco,NC,29, Surer,,49,DNF,0
1983,Monaco,NC,35, Warwick,,49,DNF,0
1983,Monaco,NC,11, de Angelis,,49,DNF,0
1983,Monaco,NC,25, Jarier,,32,DNF,0
1983,Monaco,NC,16, Cheever,,30,DNF,0
1983,Monaco,NC,22, de Cesaris,,13,DNF,0
1983,Monaco,NC,28, Arnoux,,6,DNF,0
1983,Monaco,NC,26, Boesel,,3,DNF,0
1983,Monaco,NC,9, Winkelhock,,3,DNF,0
1983,Belgium,1,15, Prost,,40,1:27:11.502,9
1983,Belgium,2,27, Tambay,,40,+23.182s,6
1983,Belgium,3,16, Cheever,,40,+39.869s,4
1983,Belgium,4,5, Piquet,,40,+42.295s,3
1983,Belgium,5,1, Rosberg,,40,+58.480s,2
1983,Belgium,6,2, Laffite,,40,+93.107s,1
1983,Belgium,7,35, Warwick,,40,+118.539s,0
1983,Belgium,8,36, Giacomelli,,40,+158.273s,0
1983,Belgium,9,11, de Angelis,,39,+1 lap,0
1983,Belgium,10,34, Cecotto,,39,+1 lap,0
1983,Belgium,11,29, Surer,,39,+1 lap,0
1983,Belgium,12,4, Sullivan,,39,+1 lap,0
1983,Belgium,13,26, Boesel,,39,+1 lap,0
1983,Belgium,14,3, Alboreto,,38,+2 laps,0
1983,Belgium,NC,8, Lauda,,33,DNF,0
1983,Belgium,NC,12, Mansell,,30,DNF,0
1983,Belgium,NC,22, de Cesaris,,25,DNF,0
1983,Belgium,NC,33, Guerrero,,23,DNF,0
1983,Belgium,NC,28, Arnoux,,22,DNF,0
1983,Belgium,NC,31, Fabi,,19,DNF,0
1983,Belgium,NC,9, Winkelhock,,18,DNF,0
1983,Belgium,NC,7, Watson,,8,DNF,0
1983,Belgium,NC,25, Jarier,,8,DNF,0
1983,Belgium,NC,30, Boutsen,,4,DNF,0
1983,Belgium,NC,23, Baldi,,3,DNF,0
1983,Detroit,1,3, Alboreto,,60,1:50:53.669,9
1983,Detroit,2,1, Rosberg,,60,+7.702s,6
1983,Detroit,3,7, Watson,,60,+9.283s,4
1983,Detroit,4,5, Piquet,,60,+72.185s,3
1983,Detroit,5,2, Laffite,,60,+92.603s,2
1983,Detroit,6,12, Mansell,,59,+1 lap,1
1983,Detroit,7,30, Boutsen,,59,+1 lap,0
1983,Detroit,8,15, Prost,,59,+1 lap,0
1983,Detroit,9,36, Giacomelli,,59,+1 lap,0
1983,Detroit,10,26, Boesel,,58,+2 laps,0
1983,Detroit,11,29, Surer,,58,+2 laps,0
1983,Detroit,12,23, Baldi,,56,+4 laps,0
1983,Detroit,NC,8, Lauda,,49,DNF,0
1983,Detroit,NC,33, Guerrero,,38,DNF,0
1983,Detroit,NC,34, Cecotto,,34,DNF,0
1983,Detroit,NC,22, de Cesaris,,33,DNF,0
1983,Detroit,NC,28, Arnoux,,31,DNF,0
1983,Detroit,NC,4, Sullivan,,30,DNF,0
1983,Detroit,NC,25, Jarier,,29,DNF,0
1983,Detroit,NC,9, Winkelhock,,26,DNF,0
1983,Detroit,NC,35, Warwick,,25,DNF,0
1983,Detroit,NC,6, Patrese,,24,DNF,0
1983,Detroit,NC,11, de Angelis,,5,DNF,0
1983,Detroit,NC,16, Cheever,,4,DNF,0
1983,Detroit,NC,32, Ghinzani,,4,DNF,0
1983,Canada,1,28, Arnoux,,70,1:48:31.838,9
1983,Canada,2,16, Cheever,,70,+42.029s,6
1983,Canada,3,27, Tambay,,70,+52.610s,4
1983,Canada,4,1, Rosberg,,70,+77.048s,3
1983,Canada,5,15, Prost,,69,+1 lap,2
1983,Canada,6,7, Watson,,69,+1 lap,1
1983,Canada,7,30, Boutsen,,69,+1 lap,0
1983,Canada,8,3, Alboreto,,68,+2 laps,0
1983,Canada,9,9, Winkelhock,,67,+3 laps,0
1983,Canada,10,23, Baldi,,67,+3 laps,0
1983,Canada,NC,6, Patrese,,56,DNF,0
1983,Canada,NC,35, Warwick,,47,DNF,0
1983,Canada,NC,36, Giacomelli,,43,DNF,0
1983,Canada,NC,12, Mansell,,43,DNF,0
1983,Canada,NC,22, de Cesaris,,42,DNF,0
1983,Canada,NC,2, Laffite,,37,DNF,0
1983,Canada,NC,26, Boesel,,32,DNF,0
1983,Canada,NC,33, Guerrero,,27,DNF,0
1983,Canada,NC,31, Fabi,,26,DNF,0
1983,Canada,NC,34, Cecotto,,17,DNF,0
1983,Canada,NC,5, Piquet,,15,DNF,0
1983,Canada,NC,8, Lauda,,11,DNF,0
1983,Canada,NC,11, de Angelis,,1,DNF,0
1983,Great Britain,1,15, Prost,,67,1:24:39.780,9
1983,Great Britain,2,5, Piquet,,67,+19.161s,6
1983,Great Britain,3,27, Tambay,,67,+26.246s,4
1983,Great Britain,4,12, Mansell,,67,+38.952s,3
1983,Great Britain,5,28, Arnoux,,67,+58.874s,2
1983,Great Britain,6,8, Lauda,,66,+1 lap,1
1983,Great Britain,7,23, Baldi,,66,+1 lap,0
1983,Great Britain,8,22, de Cesaris,,66,+1 lap,0
1983,Great Britain,9,7, Watson,,66,+1 lap,0
1983,Great Britain,10,25, Jarier,,65,+2 laps,0
1983,Great Britain,11,1, Rosberg,,65,+2 laps,0
1983,Great Britain,12,2, Laffite,,65,+2 laps,0
1983,Great Britain,13,3, Alboreto,,65,+2 laps,0
1983,Great Britain,14,4, Sullivan,,65,+2 laps,0
1983,Great Britain,15,30, Boutsen,,65,+2 laps,0
1983,Great Britain,16,33, Guerrero,,64,+3 laps,0
1983,Great Britain,17,29, Surer,,64,+3 laps,0
1983,Great Britain,NC,9, Winkelhock,,49,DNF,0
1983,Great Britain,NC,26, Boesel,,48,DNF,0
1983,Great Britain,NC,32, Ghinzani,,46,DNF,0
1983,Great Britain,NC,35, Warwick,,27,DNF,0
1983,Great Britain,NC,6, Patrese,,9,DNF,0
1983,Great Britain,NC,40, Johansson,,5,DNF,0
1983,Great Britain,NC,16, Cheever,,3,DNF,0
1983,Great Britain,NC,36, Giacomelli,,3,DNF,0
1983,Great Britain,NC,11, de Angelis,,1,DNF,0
1983,Germany,1,28, Arnoux,,45,1:27:10.319,9
1983,Germany,2,22, de Cesaris,,45,+70.652s,6
1983,Germany,3,6, Patrese,,45,+104.093s,4
1983,Germany,4,15, Prost,,45,+120.750s,3
1983,Germany,5,7, Watson,,44,+1 lap,2
1983,Germany,6,2, Laffite,,44,+1 lap,1
1983,Germany,7,29, Surer,,44,+1 lap,0
1983,Germany,8,25, Jarier,,44,+1 lap,0
1983,Germany,9,30, Boutsen,,44,+1 lap,0
1983,Germany,10,1, Rosberg,,44,+1 lap,0
1983,Germany,11,34, Cecotto,,44,+1 lap,0
1983,Germany,12,4, Sullivan,,43,+2 laps,0
1983,Germany,13,5, Piquet,,42,+3 laps,0
1983,Germany,NC,16, Cheever,,38,DNF,0
1983,Germany,NC,32, Ghinzani,,34,DNF,0
1983,Germany,NC,26, Boesel,,27,DNF,0
1983,Germany,NC,23, Baldi,,24,DNF,0
1983,Germany,NC,36, Giacomelli,,19,DNF,0
1983,Germany,NC,35, Warwick,,17,DNF,0
1983,Germany,NC,40, Johansson,,11,DNF,0
1983,Germany,NC,27, Tambay,,11,DNF,0
1983,Germany,NC,11, de Angelis,,10,DNF,0
1983,Germany,NC,3, Alboreto,,4,DNF,0
1983,Germany,NC,12, Mansell,,1,DNF,0
1983,Austria,1,15, Prost,,53,1:24:32.745,9
1983,Austria,2,28, Arnoux,,53,+6.835s,6
1983,Austria,3,5, Piquet,,53,+27.659s,4
1983,Austria,4,16, Cheever,,53,+28.395s,3
1983,Austria,5,12, Mansell,,52,+1 lap,2
1983,Austria,6,8, Lauda,,51,+2 laps,1
1983,Austria,7,25, Jarier,,51,+2 laps,0
1983,Austria,8,1, Rosberg,,51,+2 laps,0
1983,Austria,9,7, Watson,,51,+2 laps,0
1983,Austria,10,31, Fabi,,50,+3 laps,0
1983,Austria,11,32, Ghinzani,,49,+4 laps,0
1983,Austria,12,40, Johansson,,48,+5 laps,0
1983,Austria,13,30, Boutsen,,48,+5 laps,0
1983,Austria,NC,9, Winkelhock,,33,DNF,0
1983,Austria,NC,22, de Cesaris,,31,DNF,0
1983,Austria,NC,27, Tambay,,30,DNF,0
1983,Austria,NC,6, Patrese,,29,DNF,0
1983,Austria,NC,33, Guerrero,,25,DNF,0
1983,Austria,NC,2, Laffite,,21,DNF,0
1983,Austria,NC,23, Baldi,,13,DNF,0
1983,Austria,NC,3, Alboreto,,8,DNF,0
1983,Austria,NC,35, Warwick,,2,DNF,0
1983,Austria,NC,36, Giacomelli,,1,DNF,0
1983,Netherlands,1,28, Arnoux,,72,1:38:41.950,9
1983,Netherlands,2,27, Tambay,,72,+20.839s,6
1983,Netherlands,3,7, Watson,,72,+43.741s,4
1983,Netherlands,4,35, Warwick,,72,+76.839s,3
1983,Netherlands,5,23, Baldi,,72,+84.292s,2
1983,Netherlands,6,3, Alboreto,,71,+1 lap,1
1983,Netherlands,7,40, Johansson,,70,+2 laps,0
1983,Netherlands,8,29, Surer,,70,+2 laps,0
1983,Netherlands,9,6, Patrese,,70,+2 laps,0
1983,Netherlands,10,26, Boesel,,70,+2 laps,0
1983,Netherlands,11,31, Fabi,,68,DNF,0
1983,Netherlands,12,33, Guerrero,,68,+4 laps,0
1983,Netherlands,13,36, Giacomelli,,68,+4 laps,0
1983,Netherlands,14,30, Boutsen,,65,DNF,0
1983,Netherlands,NC,1, Rosberg,,53,DNF,0
1983,Netherlands,NC,5, Piquet,,41,DNF,0
1983,Netherlands,NC,15, Prost,,41,DNF,0
1983,Netherlands,NC,16, Cheever,,39,DNF,0
1983,Netherlands,NC,2, Laffite,,37,DNF,0
1983,Netherlands,NC,12, Mansell,,26,DNF,0
1983,Netherlands,NC,8, Lauda,,25,DNF,0
1983,Netherlands,NC,4, Sullivan,,20,DNF,0
1983,Netherlands,NC,11, de Angelis,,12,DNF,0
1983,Netherlands,NC,22, de Cesaris,,5,DNF,0
1983,Netherlands,NC,25, Jarier,,3,DNF,0
1983,Italy,1,5, Piquet,,52,1:23:10.880,9
1983,Italy,2,28, Arnoux,,52,+10.212s,6
1983,Italy,3,16, Cheever,,52,+18.612s,4
1983,Italy,4,27, Tambay,,52,+29.023s,3
1983,Italy,5,11, de Angelis,,52,+53.680s,2
1983,Italy,6,35, Warwick,,52,+73.348s,1
1983,Italy,7,36, Giacomelli,,52,+93.922s,0
1983,Italy,8,12, Mansell,,52,+96.035s,0
1983,Italy,9,25, Jarier,,51,+1 lap,0
1983,Italy,10,29, Surer,,51,+1 lap,0
1983,Italy,11,1, Rosberg,,51,+1 lap,0
1983,Italy,12,34, Cecotto,,50,+2 laps,0
1983,Italy,13,33, Guerrero,,50,+2 laps,0
1983,Italy,NC,31, Fabi,,45,DNF,0
1983,Italy,NC,4, Sullivan,,44,DNF,0
1983,Italy,NC,30, Boutsen,,41,DNF,0
1983,Italy,NC,9, Winkelhock,,35,DNF,0
1983,Italy,NC,3, Alboreto,,28,DNF,0
1983,Italy,NC,15, Prost,,26,DNF,0
1983,Italy,NC,8, Lauda,,24,DNF,0
1983,Italy,NC,7, Watson,,13,DNF,0
1983,Italy,NC,32, Ghinzani,,10,DNF,0
1983,Italy,NC,23, Baldi,,4,DNF,0
1983,Italy,NC,40, Johansson,,4,DNF,0
1983,Italy,NC,6, Patrese,,2,DNF,0
1983,Italy,NC,22, de Cesaris,,2,DNF,0
1983,Europe,1,5, Piquet,,76,1:36:45.865,9
1983,Europe,2,15, Prost,,76,+6.571s,6
1983,Europe,3,12, Mansell,,76,+30.315s,4
1983,Europe,4,22, de Cesaris,,76,+34.396s,3
1983,Europe,5,35, Warwick,,76,+44.915s,2
1983,Europe,6,36, Giacomelli,,76,+52.190s,1
1983,Europe,7,6, Patrese,,76,+72.684s,0
1983,Europe,8,9, Winkelhock,,75,+1 lap,0
1983,Europe,9,28, Arnoux,,75,+1 lap,0
1983,Europe,10,16, Cheever,,75,+1 lap,0
1983,Europe,11,30, Boutsen,,75,+1 lap,0
1983,Europe,12,33, Guerrero,,75,+1 lap,0
1983,Europe,13,42, Palmer,,74,+2 laps,0
1983,Europe,14,40, Johansson,,74,+2 laps,0
1983,Europe,15,26, Boesel,,73,+3 laps,0
1983,Europe,NC,27, Tambay,,67,DNF,0
1983,Europe,NC,3, Alboreto,,64,DNF,0
1983,Europe,NC,32, Ghinzani,,63,+13 laps,0
1983,Europe,NC,29, Surer,,50,DNF,0
1983,Europe,NC,1, Rosberg,,43,DNF,0
1983,Europe,NC,23, Baldi,,39,DNF,0
1983,Europe,NC,7, Watson,,36,DNF,0
1983,Europe,NC,4, Sullivan,,27,DNF,0
